funcid,dim,milestone,error
6,10,1,2.554317e+01
6,10,2,2.239843e+01
6,10,3,1.551069e+01
6,10,5,9.845010e+00
6,10,10,3.883788e+00
6,10,20,1.633322e+00
6,10,30,1.633322e+00
6,10,40,1.633322e+00
6,10,50,3.383649e-01
6,10,60,3.338942e-02
6,10,70,3.338942e-02
6,10,80,3.338942e-02
6,10,90,1.180130e-02
6,10,100,6.890220e-03
6,10,1,1.781437e+01
6,10,2,1.248993e+01
6,10,3,8.300135e+00
6,10,5,2.313638e+00
6,10,10,4.974336e-01
6,10,20,1.060957e-01
6,10,30,5.340419e-02
6,10,40,2.953128e-02
6,10,50,2.953128e-02
6,10,60,2.953128e-02
6,10,70,2.953128e-02
6,10,80,2.953128e-02
6,10,90,2.953128e-02
6,10,100,2.953128e-02
6,10,1,2.802223e+01
6,10,2,1.530613e+01
6,10,3,6.082159e+00
6,10,5,2.041256e+00
6,10,10,2.853081e-01
6,10,20,1.300766e-01
6,10,30,1.239591e-01
6,10,40,1.239591e-01
6,10,50,2.056575e-02
6,10,60,2.056575e-02
6,10,70,4.758006e-03
6,10,80,4.758006e-03
6,10,90,4.758006e-03
6,10,100,4.758006e-03
6,10,1,1.980533e+01
6,10,2,9.194029e+00
6,10,3,4.991556e+00
6,10,5,4.991556e+00
6,10,10,2.013370e-01
6,10,20,1.048012e-01
6,10,30,1.048012e-01
6,10,40,2.930679e-02
6,10,50,2.032823e-02
6,10,60,2.032823e-02
6,10,70,2.032823e-02
6,10,80,2.032823e-02
6,10,90,2.032823e-02
6,10,100,2.032823e-02
6,10,1,2.353666e+01
6,10,2,9.025458e+00
6,10,3,3.035728e+00
6,10,5,1.373200e+00
6,10,10,1.497648e-01
6,10,20,1.045468e-01
6,10,30,7.284260e-02
6,10,40,1.857847e-02
6,10,50,1.857847e-02
6,10,60,1.857847e-02
6,10,70,1.857847e-02
6,10,80,1.857847e-02
6,10,90,1.857847e-02
6,10,100,1.857847e-02
