funcid,dim,milestone,error
8,10,1,5.079033e+01
8,10,2,3.641872e+01
8,10,3,2.609371e+01
8,10,5,1.691305e+01
8,10,10,1.493113e+01
8,10,20,1.492804e+01
8,10,30,1.492474e+01
8,10,40,1.492459e+01
8,10,50,1.492459e+01
8,10,60,1.492459e+01
8,10,70,7.171410e+00
8,10,80,7.049564e+00
8,10,90,7.049564e+00
8,10,100,7.049564e+00
8,10,1,6.250164e+01
8,10,2,4.812893e+01
8,10,3,3.593154e+01
8,10,5,3.316121e+01
8,10,10,3.290792e+01
8,10,20,1.757620e+01
8,10,30,1.492892e+01
8,10,40,1.492892e+01
8,10,50,1.492892e+01
8,10,60,1.492892e+01
8,10,70,1.492892e+01
8,10,80,1.492892e+01
8,10,90,1.492892e+01
8,10,100,1.492892e+01
8,10,1,5.777711e+01
8,10,2,5.777711e+01
8,10,3,4.542927e+01
8,10,5,3.807750e+01
8,10,10,3.687724e+01
8,10,20,3.681508e+01
8,10,30,3.681373e+01
8,10,40,3.681370e+01
8,10,50,3.681370e+01
8,10,60,3.681370e+01
8,10,70,1.991152e+01
8,10,80,1.990032e+01
8,10,90,1.718793e+01
8,10,100,1.173904e+01
8,10,1,6.678418e+01
8,10,2,3.616404e+01
8,10,3,2.086261e+01
8,10,5,1.736945e+01
8,10,10,1.698921e+01
8,10,20,1.691612e+01
8,10,30,8.958835e+00
8,10,40,8.955413e+00
8,10,50,8.955413e+00
8,10,60,8.955413e+00
8,10,70,8.955413e+00
8,10,80,8.955413e+00
8,10,90,8.955413e+00
8,10,100,8.955413e+00
8,10,1,7.558624e+01
8,10,2,6.200018e+01
8,10,3,3.288734e+01
8,10,5,2.472553e+01
8,10,10,2.388745e+01
8,10,20,2.388483e+01
8,10,30,2.388483e+01
8,10,40,2.388483e+01
8,10,50,2.388483e+01
8,10,60,2.388483e+01
8,10,70,2.388483e+01
8,10,80,2.388483e+01
8,10,90,1.691824e+01
8,10,100,1.691824e+01
