funcid,dim,milestone,error
7,10,1,9.735996e+01
7,10,2,7.991049e+01
7,10,3,7.731382e+01
7,10,5,6.147825e+01
7,10,10,5.701941e+01
7,10,20,5.659616e+01
7,10,30,5.659258e+01
7,10,40,2.223112e+01
7,10,50,2.223112e+01
7,10,60,2.223112e+01
7,10,70,2.223112e+01
7,10,80,2.148532e+01
7,10,90,2.148532e+01
7,10,100,2.148532e+01
7,10,1,5.349707e+01
7,10,2,3.961988e+01
7,10,3,3.012087e+01
7,10,5,2.584914e+01
7,10,10,2.164148e+01
7,10,20,1.963752e+01
7,10,30,1.963133e+01
7,10,40,1.963133e+01
7,10,50,1.963133e+01
7,10,60,1.963133e+01
7,10,70,1.963133e+01
7,10,80,1.963133e+01
7,10,90,1.963133e+01
7,10,100,1.963133e+01
7,10,1,8.482473e+01
7,10,2,5.841327e+01
7,10,3,4.757732e+01
7,10,5,4.391418e+01
7,10,10,4.238832e+01
7,10,20,3.392042e+01
7,10,30,2.272992e+01
7,10,40,2.272992e+01
7,10,50,2.272992e+01
7,10,60,2.272992e+01
7,10,70,2.272992e+01
7,10,80,2.272992e+01
7,10,90,2.272992e+01
7,10,100,2.272992e+01
7,10,1,6.450956e+01
7,10,2,5.990247e+01
7,10,3,5.990247e+01
7,10,5,4.451250e+01
7,10,10,2.339428e+01
7,10,20,2.271755e+01
7,10,30,2.271755e+01
7,10,40,2.271755e+01
7,10,50,2.271755e+01
7,10,60,2.271755e+01
7,10,70,2.271755e+01
7,10,80,2.271755e+01
7,10,90,2.271755e+01
7,10,100,2.271755e+01
7,10,1,1.249999e+02
7,10,2,1.064099e+02
7,10,3,6.780400e+01
7,10,5,5.001189e+01
7,10,10,4.535288e+01
7,10,20,3.430828e+01
7,10,30,1.917913e+01
7,10,40,1.917913e+01
7,10,50,1.917913e+01
7,10,60,1.917913e+01
7,10,70,1.917913e+01
7,10,80,1.917913e+01
7,10,90,1.917913e+01
7,10,100,1.917913e+01
