funcid,dim,milestone,error
27,10,1,4.491410e+02
27,10,2,4.134353e+02
27,10,3,4.056398e+02
27,10,5,4.044076e+02
27,10,10,4.035446e+02
27,10,20,3.968355e+02
27,10,30,3.906156e+02
27,10,40,3.900014e+02
27,10,50,3.900014e+02
27,10,60,3.900011e+02
27,10,70,3.900011e+02
27,10,80,3.900011e+02
27,10,90,3.900011e+02
27,10,100,3.900011e+02
27,10,1,4.380948e+02
27,10,2,4.214797e+02
27,10,3,3.993837e+02
27,10,5,3.920539e+02
27,10,10,3.902734e+02
27,10,20,3.900969e+02
27,10,30,3.900685e+02
27,10,40,3.900656e+02
27,10,50,3.900609e+02
27,10,60,3.900609e+02
27,10,70,3.900609e+02
27,10,80,3.900609e+02
27,10,90,3.900609e+02
27,10,100,3.900609e+02
27,10,1,4.471302e+02
27,10,2,4.095336e+02
27,10,3,4.009948e+02
27,10,5,4.009948e+02
27,10,10,3.973086e+02
27,10,20,3.970979e+02
27,10,30,3.970974e+02
27,10,40,3.970968e+02
27,10,50,3.970968e+02
27,10,60,3.970968e+02
27,10,70,3.970968e+02
27,10,80,3.970968e+02
27,10,90,3.970968e+02
27,10,100,3.970968e+02
27,10,1,4.412066e+02
27,10,2,4.191073e+02
27,10,3,4.164687e+02
27,10,5,4.139799e+02
27,10,10,4.139120e+02
27,10,20,4.139031e+02
27,10,30,4.139031e+02
27,10,40,4.043137e+02
27,10,50,3.967867e+02
27,10,60,3.967867e+02
27,10,70,3.967867e+02
27,10,80,3.967867e+02
27,10,90,3.967867e+02
27,10,100,3.967867e+02
27,10,1,4.220852e+02
27,10,2,4.093140e+02
27,10,3,3.988057e+02
27,10,5,3.950199e+02
27,10,10,3.943773e+02
27,10,20,3.943672e+02
27,10,30,3.943638e+02
27,10,40,3.943638e+02
27,10,50,3.943638e+02
27,10,60,3.943638e+02
27,10,70,3.943638e+02
27,10,80,3.943638e+02
27,10,90,3.943638e+02
27,10,100,3.943638e+02
