funcid,dim,milestone,error
15,10,1,5.098768e+03
15,10,2,1.924527e+03
15,10,3,1.858959e+03
15,10,5,1.819784e+03
15,10,10,1.639916e+03
15,10,20,1.288611e+02
15,10,30,6.117916e+01
15,10,40,5.981499e+01
15,10,50,1.280762e+01
15,10,60,1.280681e+01
15,10,70,1.193960e+01
15,10,80,1.193960e+01
15,10,90,1.193960e+01
15,10,100,1.193960e+01
15,10,1,2.224874e+03
15,10,2,1.125532e+03
15,10,3,1.071254e+03
15,10,5,1.043553e+03
15,10,10,5.141908e+02
15,10,20,3.765297e+02
15,10,30,3.765297e+02
15,10,40,3.765297e+02
15,10,50,3.765297e+02
15,10,60,3.765297e+02
15,10,70,8.055926e+01
15,10,80,6.256971e+01
15,10,90,5.709677e+01
15,10,100,5.107348e+01
15,10,1,1.474489e+04
15,10,2,1.164083e+04
15,10,3,1.138965e+04
15,10,5,8.345481e+03
15,10,10,7.229041e+03
15,10,20,5.745050e+03
15,10,30,5.014752e+03
15,10,40,1.881522e+03
15,10,50,1.881522e+03
15,10,60,1.881522e+03
15,10,70,7.713305e+01
15,10,80,3.968456e+01
15,10,90,3.165482e+01
15,10,100,3.165482e+01
15,10,1,5.893256e+03
15,10,2,5.893256e+03
15,10,3,2.070211e+03
15,10,5,4.625510e+01
15,10,10,2.102723e+01
15,10,20,1.574777e+01
15,10,30,6.120506e+00
15,10,40,6.106424e+00
15,10,50,6.079074e+00
15,10,60,6.079074e+00
15,10,70,6.079074e+00
15,10,80,6.079074e+00
15,10,90,6.079074e+00
15,10,100,6.079074e+00
15,10,1,1.865315e+04
15,10,2,5.451244e+02
15,10,3,4.273084e+02
15,10,5,3.656741e+02
15,10,10,3.281685e+02
15,10,20,1.340135e+02
15,10,30,1.340135e+02
15,10,40,1.340135e+02
15,10,50,1.340135e+02
15,10,60,7.486560e+01
15,10,70,5.420409e+01
15,10,80,3.661197e+01
15,10,90,3.661197e+01
15,10,100,3.535210e+01
