funcid,dim,milestone,error
11,10,1,3.071970e+02
11,10,2,2.630877e+02
11,10,3,3.699805e+01
11,10,5,1.274587e+01
11,10,10,9.773392e+00
11,10,20,9.658487e+00
11,10,30,9.614673e+00
11,10,40,9.356835e+00
11,10,50,9.284119e+00
11,10,60,9.282014e+00
11,10,70,9.282014e+00
11,10,80,9.282014e+00
11,10,90,9.282014e+00
11,10,100,9.282014e+00
11,10,1,1.213963e+02
11,10,2,7.285109e+01
11,10,3,4.434054e+01
11,10,5,1.374318e+01
11,10,10,1.033538e+01
11,10,20,7.149741e+00
11,10,30,7.094341e+00
11,10,40,7.069865e+00
11,10,50,7.068952e+00
11,10,60,7.068952e+00
11,10,70,7.068952e+00
11,10,80,7.068952e+00
11,10,90,7.068952e+00
11,10,100,7.068952e+00
11,10,1,4.727897e+02
11,10,2,9.257496e+01
11,10,3,3.828861e+01
11,10,5,2.218757e+01
11,10,10,1.638382e+01
11,10,20,1.624900e+01
11,10,30,1.624900e+01
11,10,40,1.624900e+01
11,10,50,1.624900e+01
11,10,60,1.353908e+01
11,10,70,1.342016e+01
11,10,80,1.342016e+01
11,10,90,1.342016e+01
11,10,100,1.342016e+01
11,10,1,4.370129e+02
11,10,2,2.291703e+02
11,10,3,2.053259e+02
11,10,5,1.997663e+02
11,10,10,1.704502e+02
11,10,20,3.832778e+01
11,10,30,3.811566e+01
11,10,40,1.372698e+01
11,10,50,1.324847e+01
11,10,60,1.311409e+01
11,10,70,1.302625e+01
11,10,80,7.657657e+00
11,10,90,6.719352e+00
11,10,100,6.719352e+00
11,10,1,1.720404e+02
11,10,2,7.431944e+01
11,10,3,4.305804e+01
11,10,5,1.133624e+01
11,10,10,9.286194e+00
11,10,20,8.903627e+00
11,10,30,8.796351e+00
11,10,40,8.796351e+00
11,10,50,8.796351e+00
11,10,60,8.675752e+00
11,10,70,8.672520e+00
11,10,80,8.671521e+00
11,10,90,7.689551e+00
11,10,100,7.684795e+00
