funcid,dim,milestone,error
24,10,1,3.882339e+02
24,10,2,3.683980e+02
24,10,3,3.671374e+02
24,10,5,3.649817e+02
24,10,10,3.647282e+02
24,10,20,3.647282e+02
24,10,30,3.647241e+02
24,10,40,3.647235e+02
24,10,50,3.647233e+02
24,10,60,3.647232e+02
24,10,70,3.647232e+02
24,10,80,3.530288e+02
24,10,90,3.530288e+02
24,10,100,3.530288e+02
24,10,1,3.923768e+02
24,10,2,3.613884e+02
24,10,3,3.566318e+02
24,10,5,3.552802e+02
24,10,10,3.548677e+02
24,10,20,3.548506e+02
24,10,30,3.548506e+02
24,10,40,3.548502e+02
24,10,50,3.548502e+02
24,10,60,3.548500e+02
24,10,70,3.548500e+02
24,10,80,3.548500e+02
24,10,90,2.655016e+02
24,10,100,1.256214e+02
24,10,1,3.945435e+02
24,10,2,3.675161e+02
24,10,3,3.535385e+02
24,10,5,3.475409e+02
24,10,10,3.470824e+02
24,10,20,3.470709e+02
24,10,30,3.470704e+02
24,10,40,3.418004e+02
24,10,50,3.417910e+02
24,10,60,3.417907e+02
24,10,70,3.417904e+02
24,10,80,3.417904e+02
24,10,90,3.417904e+02
24,10,100,3.417904e+02
24,10,1,3.926437e+02
24,10,2,3.776506e+02
24,10,3,3.662830e+02
24,10,5,3.595942e+02
24,10,10,3.593593e+02
24,10,20,3.593593e+02
24,10,30,3.503295e+02
24,10,40,3.503280e+02
24,10,50,3.503279e+02
24,10,60,3.503279e+02
24,10,70,3.503279e+02
24,10,80,3.503279e+02
24,10,90,1.287202e+02
24,10,100,1.002552e+02
24,10,1,3.968739e+02
24,10,2,3.687425e+02
24,10,3,3.682117e+02
24,10,5,3.667195e+02
24,10,10,3.665775e+02
24,10,20,3.665752e+02
24,10,30,3.665752e+02
24,10,40,3.543132e+02
24,10,50,3.542821e+02
24,10,60,3.542821e+02
24,10,70,3.542821e+02
24,10,80,3.542821e+02
24,10,90,3.542821e+02
24,10,100,3.542821e+02
