funcid,dim,milestone,error
3,10,1,3.090313e+04
3,10,2,1.192919e+04
3,10,3,8.084118e+03
3,10,5,3.929591e+03
3,10,10,1.406652e+03
3,10,20,7.181422e+01
3,10,30,6.879542e+00
3,10,40,2.434707e-01
3,10,50,5.176859e-03
3,10,60,1.483552e-03
3,10,70,1.483552e-03
3,10,80,1.483552e-03
3,10,90,1.483552e-03
3,10,100,1.483552e-03
3,10,1,1.247649e+04
3,10,2,1.247649e+04
3,10,3,1.247649e+04
3,10,5,9.821261e+03
3,10,10,1.708474e+03
3,10,20,5.365984e+02
3,10,30,6.858703e+00
3,10,40,2.031965e-01
3,10,50,2.031965e-01
3,10,60,2.031965e-01
3,10,70,2.031965e-01
3,10,80,1.776556e-01
3,10,90,1.776556e-01
3,10,100,1.776556e-01
3,10,1,1.435248e+04
3,10,2,1.143357e+04
3,10,3,6.833277e+03
3,10,5,5.642338e+03
3,10,10,9.001505e+02
3,10,20,6.339353e+01
3,10,30,4.342373e+00
3,10,40,4.342373e+00
3,10,50,1.386131e+00
3,10,60,2.986460e-01
3,10,70,2.986460e-01
3,10,80,2.986460e-01
3,10,90,2.986460e-01
3,10,100,2.986460e-01
3,10,1,1.510419e+04
3,10,2,1.154453e+04
3,10,3,6.511337e+03
3,10,5,3.115961e+03
3,10,10,1.734255e+03
3,10,20,4.015786e+01
3,10,30,9.324068e-01
3,10,40,7.752933e-01
3,10,50,7.752933e-01
3,10,60,1.382921e-01
3,10,70,1.382921e-01
3,10,80,1.382921e-01
3,10,90,1.382921e-01
3,10,100,1.382921e-01
3,10,1,2.564580e+04
3,10,2,2.128852e+04
3,10,3,1.978302e+04
3,10,5,1.288526e+04
3,10,10,4.743092e+03
3,10,20,1.799199e+02
3,10,30,1.470422e+00
3,10,40,2.023176e-01
3,10,50,2.023176e-01
3,10,60,4.127551e-02
3,10,70,2.418599e-02
3,10,80,2.418599e-02
3,10,90,2.418599e-02
3,10,100,2.418599e-02
