funcid,dim,milestone,error
23,10,1,3.583050e+02
23,10,2,3.348045e+02
23,10,3,3.260401e+02
23,10,5,3.221186e+02
23,10,10,3.213107e+02
23,10,20,3.210047e+02
23,10,30,3.197412e+02
23,10,40,3.187053e+02
23,10,50,3.183377e+02
23,10,60,3.182981e+02
23,10,70,3.182975e+02
23,10,80,3.182975e+02
23,10,90,3.182975e+02
23,10,100,3.182975e+02
23,10,1,3.796746e+02
23,10,2,3.652720e+02
23,10,3,3.640215e+02
23,10,5,3.612601e+02
23,10,10,3.601145e+02
23,10,20,3.593548e+02
23,10,30,3.527098e+02
23,10,40,3.177487e+02
23,10,50,3.139945e+02
23,10,60,3.091942e+02
23,10,70,3.091942e+02
23,10,80,3.091942e+02
23,10,90,3.091942e+02
23,10,100,3.091942e+02
23,10,1,4.041603e+02
23,10,2,3.787971e+02
23,10,3,3.659701e+02
23,10,5,3.611285e+02
23,10,10,3.596529e+02
23,10,20,3.448713e+02
23,10,30,3.434195e+02
23,10,40,3.333276e+02
23,10,50,3.299979e+02
23,10,60,3.265594e+02
23,10,70,3.249452e+02
23,10,80,3.229406e+02
23,10,90,3.228267e+02
23,10,100,3.228267e+02
23,10,1,3.595062e+02
23,10,2,3.387871e+02
23,10,3,3.347180e+02
23,10,5,3.324380e+02
23,10,10,3.295366e+02
23,10,20,3.284035e+02
23,10,30,3.280422e+02
23,10,40,3.279955e+02
23,10,50,3.279955e+02
23,10,60,3.279955e+02
23,10,70,3.279955e+02
23,10,80,3.279955e+02
23,10,90,3.246550e+02
23,10,100,3.246550e+02
23,10,1,3.959127e+02
23,10,2,3.837059e+02
23,10,3,3.712855e+02
23,10,5,3.694278e+02
23,10,10,3.690285e+02
23,10,20,3.475463e+02
23,10,30,3.313457e+02
23,10,40,3.227099e+02
23,10,50,3.210839e+02
23,10,60,3.143410e+02
23,10,70,3.143410e+02
23,10,80,3.143410e+02
23,10,90,3.143410e+02
23,10,100,3.143410e+02
