funcid,dim,milestone,error
10,10,1,1.664845e+03
10,10,2,1.017316e+03
10,10,3,8.811138e+02
10,10,5,8.440496e+02
10,10,10,8.350886e+02
10,10,20,6.959991e+02
10,10,30,4.789156e+02
10,10,40,4.787819e+02
10,10,50,4.787731e+02
10,10,60,4.787731e+02
10,10,70,2.570121e+02
10,10,80,2.553522e+02
10,10,90,2.553522e+02
10,10,100,2.553522e+02
10,10,1,8.957787e+02
10,10,2,7.648363e+02
10,10,3,5.954104e+02
10,10,5,5.470710e+02
10,10,10,4.215099e+02
10,10,20,4.215099e+02
10,10,30,4.215099e+02
10,10,40,4.215099e+02
10,10,50,4.215099e+02
10,10,60,4.215099e+02
10,10,70,1.417750e+02
10,10,80,1.417750e+02
10,10,90,1.417748e+02
10,10,100,1.417748e+02
10,10,1,1.617572e+03
10,10,2,1.439617e+03
10,10,3,1.117733e+03
10,10,5,1.047238e+03
10,10,10,1.013176e+03
10,10,20,1.012797e+03
10,10,30,1.012771e+03
10,10,40,1.012771e+03
10,10,50,1.012753e+03
10,10,60,1.012746e+03
10,10,70,7.969653e+02
10,10,80,7.957179e+02
10,10,90,7.957179e+02
10,10,100,7.957179e+02
10,10,1,1.815866e+03
10,10,2,1.448649e+03
10,10,3,1.205609e+03
10,10,5,9.780043e+02
10,10,10,9.533874e+02
10,10,20,9.526352e+02
10,10,30,9.525041e+02
10,10,40,7.344804e+02
10,10,50,7.344804e+02
10,10,60,7.344751e+02
10,10,70,5.302333e+02
10,10,80,5.172685e+02
10,10,90,5.172681e+02
10,10,100,5.172681e+02
10,10,1,1.628461e+03
10,10,2,8.021116e+02
10,10,3,5.498815e+02
10,10,5,4.741761e+02
10,10,10,4.649890e+02
10,10,20,4.637848e+02
10,10,30,4.633466e+02
10,10,40,4.633466e+02
10,10,50,4.633416e+02
10,10,60,4.633416e+02
10,10,70,4.633416e+02
10,10,80,4.633416e+02
10,10,90,4.633381e+02
10,10,100,4.633381e+02
