funcid,dim,milestone,error
5,30,1,1.537601e+02
5,30,2,1.143778e+02
5,30,3,1.036498e+02
5,30,5,1.018248e+02
5,30,10,1.014882e+02
5,30,20,1.014858e+02
5,30,30,1.014856e+02
5,30,40,1.014855e+02
5,30,50,1.014855e+02
5,30,60,1.014855e+02
5,30,70,1.014855e+02
5,30,80,1.014855e+02
5,30,90,1.014855e+02
5,30,100,1.014855e+02
5,30,1,1.322675e+02
5,30,2,9.809268e+01
5,30,3,9.462867e+01
5,30,5,9.361488e+01
5,30,10,9.352826e+01
5,30,20,9.352585e+01
5,30,30,9.352583e+01
5,30,40,9.352583e+01
5,30,50,9.352583e+01
5,30,60,9.352583e+01
5,30,70,9.352583e+01
5,30,80,9.352583e+01
5,30,90,9.352583e+01
5,30,100,9.352583e+01
5,30,1,1.944943e+02
5,30,2,1.123724e+02
5,30,3,1.039879e+02
5,30,5,1.025869e+02
5,30,10,1.024829e+02
5,30,20,1.024807e+02
5,30,30,1.024805e+02
5,30,40,1.024805e+02
5,30,50,1.024805e+02
5,30,60,1.024805e+02
5,30,70,1.024805e+02
5,30,80,1.024805e+02
5,30,90,1.024805e+02
5,30,100,1.024805e+02
5,30,1,1.943195e+02
5,30,2,1.535222e+02
5,30,3,1.489276e+02
5,30,5,1.473491e+02
5,30,10,1.472559e+02
5,30,20,1.472533e+02
5,30,30,1.472532e+02
5,30,40,1.472532e+02
5,30,50,1.472532e+02
5,30,60,1.472532e+02
5,30,70,1.472532e+02
5,30,80,1.472532e+02
5,30,90,1.472532e+02
5,30,100,1.472532e+02
5,30,1,2.249921e+02
5,30,2,1.829682e+02
5,30,3,1.763987e+02
5,30,5,1.742907e+02
5,30,10,1.741192e+02
5,30,20,1.741170e+02
5,30,30,1.741169e+02
5,30,40,1.741169e+02
5,30,50,1.741169e+02
5,30,60,1.741169e+02
5,30,70,1.741169e+02
5,30,80,1.741169e+02
5,30,90,1.741169e+02
5,30,100,1.741169e+02
