funcid,dim,milestone,error
14,30,1,2.055749e+06
14,30,2,1.399989e+06
14,30,3,1.083779e+06
14,30,5,7.757057e+05
14,30,10,2.521529e+05
14,30,20,7.945185e+04
14,30,30,2.766260e+04
14,30,40,1.779045e+04
14,30,50,1.609340e+04
14,30,60,1.525590e+04
14,30,70,1.456976e+04
14,30,80,1.421434e+04
14,30,90,1.389935e+04
14,30,100,1.356779e+04
14,30,1,6.250864e+05
14,30,2,3.135707e+05
14,30,3,2.609467e+05
14,30,5,1.870049e+05
14,30,10,1.354747e+05
14,30,20,9.939222e+04
14,30,30,9.158877e+04
14,30,40,8.667211e+04
14,30,50,8.381096e+04
14,30,60,8.150939e+04
14,30,70,7.938292e+04
14,30,80,7.706034e+04
14,30,90,7.536185e+04
14,30,100,7.314863e+04
14,30,1,2.161574e+06
14,30,2,1.829164e+06
14,30,3,1.520859e+06
14,30,5,8.819034e+05
14,30,10,1.790621e+05
14,30,20,3.573718e+04
14,30,30,3.135787e+04
14,30,40,3.135787e+04
14,30,50,3.135787e+04
14,30,60,3.135787e+04
14,30,70,3.135787e+04
14,30,80,3.135787e+04
14,30,90,3.003826e+04
14,30,100,3.003826e+04
14,30,1,1.187808e+04
14,30,2,1.163377e+04
14,30,3,1.158828e+04
14,30,5,1.154583e+04
14,30,10,1.142240e+04
14,30,20,1.123370e+04
14,30,30,1.103203e+04
14,30,40,1.083618e+04
14,30,50,1.066189e+04
14,30,60,1.058085e+04
14,30,70,1.047883e+04
14,30,80,1.036742e+04
14,30,90,1.026763e+04
14,30,100,1.018599e+04
14,30,1,2.905077e+04
14,30,2,2.116435e+04
14,30,3,1.324579e+04
14,30,5,1.259384e+04
14,30,10,7.288504e+03
14,30,20,2.363767e+03
14,30,30,1.647212e+03
14,30,40,1.513496e+03
14,30,50,1.460695e+03
14,30,60,1.407010e+03
14,30,70,1.382299e+03
14,30,80,1.359101e+03
14,30,90,1.342228e+03
14,30,100,1.327841e+03
