funcid,dim,milestone,error
26,30,1,4.565724e+03
26,30,2,4.157615e+03
26,30,3,3.913083e+03
26,30,5,3.883365e+03
26,30,10,3.882214e+03
26,30,20,3.882161e+03
26,30,30,3.882161e+03
26,30,40,3.882154e+03
26,30,50,3.882153e+03
26,30,60,3.882148e+03
26,30,70,3.882147e+03
26,30,80,3.882144e+03
26,30,90,3.882140e+03
26,30,100,3.882140e+03
26,30,1,5.166646e+03
26,30,2,4.753087e+03
26,30,3,4.679355e+03
26,30,5,4.651840e+03
26,30,10,4.650994e+03
26,30,20,4.650978e+03
26,30,30,4.650975e+03
26,30,40,4.650974e+03
26,30,50,4.650973e+03
26,30,60,4.650972e+03
26,30,70,4.650972e+03
26,30,80,4.650972e+03
26,30,90,4.650972e+03
26,30,100,4.650972e+03
26,30,1,3.407131e+03
26,30,2,3.150529e+03
26,30,3,3.006407e+03
26,30,5,2.937717e+03
26,30,10,2.934356e+03
26,30,20,2.934310e+03
26,30,30,2.934309e+03
26,30,40,2.934309e+03
26,30,50,2.934309e+03
26,30,60,2.934309e+03
26,30,70,2.934309e+03
26,30,80,2.934309e+03
26,30,90,2.934309e+03
26,30,100,2.934309e+03
26,30,1,3.897997e+03
26,30,2,3.209811e+03
26,30,3,3.084352e+03
26,30,5,3.064857e+03
26,30,10,3.063159e+03
26,30,20,3.063127e+03
26,30,30,3.063125e+03
26,30,40,3.063125e+03
26,30,50,3.063125e+03
26,30,60,3.063125e+03
26,30,70,3.063125e+03
26,30,80,3.063125e+03
26,30,90,3.063125e+03
26,30,100,3.063125e+03
26,30,1,3.517813e+03
26,30,2,2.858320e+03
26,30,3,2.807681e+03
26,30,5,2.798602e+03
26,30,10,2.797914e+03
26,30,20,2.797874e+03
26,30,30,2.797871e+03
26,30,40,2.797870e+03
26,30,50,2.797870e+03
26,30,60,2.797870e+03
26,30,70,2.797870e+03
26,30,80,2.797870e+03
26,30,90,2.797870e+03
26,30,100,2.797870e+03
