funcid,dim,milestone,error
11,30,1,1.303506e+03
11,30,2,4.889769e+02
11,30,3,2.002092e+02
11,30,5,1.196440e+02
11,30,10,1.107841e+02
11,30,20,1.101018e+02
11,30,30,1.100355e+02
11,30,40,1.099629e+02
11,30,50,1.098995e+02
11,30,60,1.098263e+02
11,30,70,1.097733e+02
11,30,80,1.097044e+02
11,30,90,1.096483e+02
11,30,100,1.096016e+02
11,30,1,6.172036e+02
11,30,2,2.867064e+02
11,30,3,2.060926e+02
11,30,5,1.716287e+02
11,30,10,1.680951e+02
11,30,20,1.678229e+02
11,30,30,1.677287e+02
11,30,40,1.676654e+02
11,30,50,1.676500e+02
11,30,60,1.676500e+02
11,30,70,1.676500e+02
11,30,80,1.676500e+02
11,30,90,1.676500e+02
11,30,100,1.676500e+02
11,30,1,1.489397e+03
11,30,2,7.955662e+02
11,30,3,5.474278e+02
11,30,5,2.115340e+02
11,30,10,1.921410e+02
11,30,20,1.873440e+02
11,30,30,1.867376e+02
11,30,40,1.864945e+02
11,30,50,1.863977e+02
11,30,60,1.863646e+02
11,30,70,1.863493e+02
11,30,80,1.863457e+02
11,30,90,1.863425e+02
11,30,100,1.863418e+02
11,30,1,1.322138e+03
11,30,2,6.246628e+02
11,30,3,3.298816e+02
11,30,5,1.803449e+02
11,30,10,1.366196e+02
11,30,20,1.359238e+02
11,30,30,1.358842e+02
11,30,40,1.358717e+02
11,30,50,1.358634e+02
11,30,60,1.358509e+02
11,30,70,1.358362e+02
11,30,80,1.358253e+02
11,30,90,1.358123e+02
11,30,100,1.358008e+02
11,30,1,2.955556e+03
11,30,2,9.443138e+02
11,30,3,4.755176e+02
11,30,5,2.127112e+02
11,30,10,1.656437e+02
11,30,20,1.148308e+02
11,30,30,1.147881e+02
11,30,40,1.147820e+02
11,30,50,1.147810e+02
11,30,60,1.147810e+02
11,30,70,1.147810e+02
11,30,80,1.147810e+02
11,30,90,1.147810e+02
11,30,100,1.147810e+02
