funcid,dim,milestone,error
30,30,1,4.858131e+06
30,30,2,2.059173e+06
30,30,3,1.598038e+05
30,30,5,3.594966e+04
30,30,10,1.837191e+04
30,30,20,7.561383e+03
30,30,30,6.991186e+03
30,30,40,6.991186e+03
30,30,50,6.869209e+03
30,30,60,6.869209e+03
30,30,70,6.869209e+03
30,30,80,6.869209e+03
30,30,90,6.869209e+03
30,30,100,6.869209e+03
30,30,1,1.923078e+06
30,30,2,3.296340e+05
30,30,3,9.831372e+04
30,30,5,1.190380e+04
30,30,10,7.206071e+03
30,30,20,5.265434e+03
30,30,30,5.177006e+03
30,30,40,5.177006e+03
30,30,50,5.177006e+03
30,30,60,5.177006e+03
30,30,70,5.177006e+03
30,30,80,5.177006e+03
30,30,90,5.177006e+03
30,30,100,5.177006e+03
30,30,1,4.273386e+06
30,30,2,4.941969e+05
30,30,3,9.218058e+04
30,30,5,2.664117e+04
30,30,10,1.257922e+04
30,30,20,1.053013e+04
30,30,30,1.040247e+04
30,30,40,1.040247e+04
30,30,50,1.040247e+04
30,30,60,1.040247e+04
30,30,70,1.040247e+04
30,30,80,1.040247e+04
30,30,90,1.040247e+04
30,30,100,1.040247e+04
30,30,1,5.976550e+06
30,30,2,7.418810e+05
30,30,3,4.006181e+05
30,30,5,1.901689e+05
30,30,10,2.898208e+04
30,30,20,7.846576e+03
30,30,30,7.530259e+03
30,30,40,7.510400e+03
30,30,50,7.510400e+03
30,30,60,7.510400e+03
30,30,70,7.510400e+03
30,30,80,7.510400e+03
30,30,90,7.510400e+03
30,30,100,7.510400e+03
30,30,1,2.378126e+06
30,30,2,6.991298e+04
30,30,3,1.249629e+04
30,30,5,1.109653e+04
30,30,10,7.092706e+03
30,30,20,5.965001e+03
30,30,30,5.406436e+03
30,30,40,5.256408e+03
30,30,50,5.152267e+03
30,30,60,4.975137e+03
30,30,70,4.957461e+03
30,30,80,4.899821e+03
30,30,90,4.878258e+03
30,30,100,4.877659e+03
