funcid,dim,milestone,error
17,30,1,5.994099e+02
17,30,2,5.398802e+02
17,30,3,5.398802e+02
17,30,5,5.356250e+02
17,30,10,5.301069e+02
17,30,20,5.270376e+02
17,30,30,5.270376e+02
17,30,40,5.263025e+02
17,30,50,5.252902e+02
17,30,60,5.252362e+02
17,30,70,5.252190e+02
17,30,80,5.252149e+02
17,30,90,5.252133e+02
17,30,100,5.252133e+02
17,30,1,6.738416e+02
17,30,2,6.598823e+02
17,30,3,6.485172e+02
17,30,5,6.316090e+02
17,30,10,6.226973e+02
17,30,20,6.212129e+02
17,30,30,6.207698e+02
17,30,40,6.163429e+02
17,30,50,6.163429e+02
17,30,60,6.163429e+02
17,30,70,6.163429e+02
17,30,80,6.163429e+02
17,30,90,6.163429e+02
17,30,100,6.163429e+02
17,30,1,7.191702e+02
17,30,2,6.708986e+02
17,30,3,6.690310e+02
17,30,5,6.604937e+02
17,30,10,6.526652e+02
17,30,20,6.502746e+02
17,30,30,6.499233e+02
17,30,40,6.498250e+02
17,30,50,6.498103e+02
17,30,60,6.497953e+02
17,30,70,6.496330e+02
17,30,80,6.496330e+02
17,30,90,6.496330e+02
17,30,100,6.496330e+02
17,30,1,1.969671e+02
17,30,2,1.787957e+02
17,30,3,1.787957e+02
17,30,5,1.783703e+02
17,30,10,1.738335e+02
17,30,20,1.719963e+02
17,30,30,1.718757e+02
17,30,40,1.718142e+02
17,30,50,1.717882e+02
17,30,60,1.717317e+02
17,30,70,1.717065e+02
17,30,80,1.716922e+02
17,30,90,1.711457e+02
17,30,100,1.711457e+02
17,30,1,7.824473e+02
17,30,2,7.697125e+02
17,30,3,7.697125e+02
17,30,5,7.690386e+02
17,30,10,7.579991e+02
17,30,20,7.561411e+02
17,30,30,7.560608e+02
17,30,40,7.560517e+02
17,30,50,7.560513e+02
17,30,60,7.560373e+02
17,30,70,7.560285e+02
17,30,80,7.560197e+02
17,30,90,7.560156e+02
17,30,100,7.560156e+02
