funcid,dim,milestone,error
19,30,1,1.131691e+04
19,30,2,1.354293e+03
19,30,3,1.354293e+03
19,30,5,8.867311e+02
19,30,10,1.993905e+02
19,30,20,1.927519e+02
19,30,30,1.907201e+02
19,30,40,1.905515e+02
19,30,50,1.905472e+02
19,30,60,1.885766e+02
19,30,70,1.885766e+02
19,30,80,1.885766e+02
19,30,90,1.885766e+02
19,30,100,1.885766e+02
19,30,1,8.955069e+03
19,30,2,5.537900e+03
19,30,3,5.537900e+03
19,30,5,5.537900e+03
19,30,10,5.400782e+03
19,30,20,5.373655e+03
19,30,30,5.372745e+03
19,30,40,5.372650e+03
19,30,50,5.372613e+03
19,30,60,5.372613e+03
19,30,70,5.372613e+03
19,30,80,5.372613e+03
19,30,90,5.372613e+03
19,30,100,5.372613e+03
19,30,1,1.525009e+04
19,30,2,6.488903e+03
19,30,3,6.488903e+03
19,30,5,6.327906e+03
19,30,10,6.174992e+03
19,30,20,6.171050e+03
19,30,30,6.169009e+03
19,30,40,6.169009e+03
19,30,50,6.169009e+03
19,30,60,6.169009e+03
19,30,70,6.166313e+03
19,30,80,6.166091e+03
19,30,90,6.165925e+03
19,30,100,6.165883e+03
19,30,1,3.847522e+05
19,30,2,1.200092e+05
19,30,3,1.200092e+05
19,30,5,1.789835e+04
19,30,10,1.326305e+04
19,30,20,1.322313e+04
19,30,30,1.322071e+04
19,30,40,1.322031e+04
19,30,50,1.322024e+04
19,30,60,1.321999e+04
19,30,70,1.321989e+04
19,30,80,1.321967e+04
19,30,90,1.321939e+04
19,30,100,1.321935e+04
19,30,1,2.265550e+04
19,30,2,1.165054e+04
19,30,3,1.165054e+04
19,30,5,1.165054e+04
19,30,10,1.016089e+04
19,30,20,1.014713e+04
19,30,30,1.014617e+04
19,30,40,1.014611e+04
19,30,50,1.014610e+04
19,30,60,1.014610e+04
19,30,70,1.014610e+04
19,30,80,1.014610e+04
19,30,90,1.014610e+04
19,30,100,1.014610e+04
