funcid,dim,milestone,error
11,30,1,3.854047e+03
11,30,2,2.801179e+02
11,30,3,2.445350e+02
11,30,5,2.445350e+02
11,30,10,2.135080e+02
11,30,20,1.684491e+02
11,30,30,1.586413e+02
11,30,40,1.585112e+02
11,30,50,1.584859e+02
11,30,60,1.584397e+02
11,30,70,1.584036e+02
11,30,80,1.583772e+02
11,30,90,1.583755e+02
11,30,100,1.583755e+02
11,30,1,1.863342e+03
11,30,2,1.988902e+02
11,30,3,1.732963e+02
11,30,5,1.541515e+02
11,30,10,1.367885e+02
11,30,20,8.190566e+01
11,30,30,7.917438e+01
11,30,40,7.912407e+01
11,30,50,7.907256e+01
11,30,60,7.902794e+01
11,30,70,7.898671e+01
11,30,80,7.898387e+01
11,30,90,7.898387e+01
11,30,100,7.898387e+01
11,30,1,1.365859e+03
11,30,2,2.124549e+02
11,30,3,1.807999e+02
11,30,5,1.797536e+02
11,30,10,1.682848e+02
11,30,20,1.537086e+02
11,30,30,9.633764e+01
11,30,40,9.533507e+01
11,30,50,9.513336e+01
11,30,60,9.506611e+01
11,30,70,9.501653e+01
11,30,80,9.498985e+01
11,30,90,9.498679e+01
11,30,100,9.498679e+01
11,30,1,1.489203e+03
11,30,2,2.695690e+02
11,30,3,2.628417e+02
11,30,5,2.540994e+02
11,30,10,2.249542e+02
11,30,20,2.147900e+02
11,30,30,1.650502e+02
11,30,40,1.537905e+02
11,30,50,1.536084e+02
11,30,60,1.535976e+02
11,30,70,1.535959e+02
11,30,80,1.535959e+02
11,30,90,1.535959e+02
11,30,100,1.535959e+02
11,30,1,1.987883e+03
11,30,2,2.329163e+02
11,30,3,2.329163e+02
11,30,5,2.275853e+02
11,30,10,1.741147e+02
11,30,20,1.465998e+02
11,30,30,1.456626e+02
11,30,40,1.456301e+02
11,30,50,1.456257e+02
11,30,60,1.456190e+02
11,30,70,1.456088e+02
11,30,80,1.456072e+02
11,30,90,1.456072e+02
11,30,100,1.456072e+02
