funcid,dim,milestone,error
8,30,1,2.230225e+02
8,30,2,1.567299e+02
8,30,3,1.567299e+02
8,30,5,1.531913e+02
8,30,10,1.505114e+02
8,30,20,1.502889e+02
8,30,30,1.502432e+02
8,30,40,1.502392e+02
8,30,50,1.502388e+02
8,30,60,1.502386e+02
8,30,70,1.502385e+02
8,30,80,1.502385e+02
8,30,90,1.502385e+02
8,30,100,1.502385e+02
8,30,1,1.122972e+02
8,30,2,8.881983e+01
8,30,3,8.819246e+01
8,30,5,8.433665e+01
8,30,10,8.271072e+01
8,30,20,8.259005e+01
8,30,30,8.258206e+01
8,30,40,8.258206e+01
8,30,50,8.258180e+01
8,30,60,8.258169e+01
8,30,70,8.258169e+01
8,30,80,8.258169e+01
8,30,90,8.258161e+01
8,30,100,8.258161e+01
8,30,1,1.733680e+02
8,30,2,1.393177e+02
8,30,3,1.370385e+02
8,30,5,1.340373e+02
8,30,10,1.314284e+02
8,30,20,1.313486e+02
8,30,30,1.313369e+02
8,30,40,1.313348e+02
8,30,50,1.313346e+02
8,30,60,1.313345e+02
8,30,70,1.313343e+02
8,30,80,1.313342e+02
8,30,90,1.313341e+02
8,30,100,1.313341e+02
8,30,1,1.659318e+02
8,30,2,9.538402e+01
8,30,3,9.451042e+01
8,30,5,8.996639e+01
8,30,10,8.776578e+01
8,30,20,8.756743e+01
8,30,30,8.755716e+01
8,30,40,8.755685e+01
8,30,50,8.755643e+01
8,30,60,8.755643e+01
8,30,70,8.755626e+01
8,30,80,8.755618e+01
8,30,90,8.755618e+01
8,30,100,8.755617e+01
8,30,1,1.608492e+02
8,30,2,1.177301e+02
8,30,3,1.174968e+02
8,30,5,1.138068e+02
8,30,10,1.126132e+02
8,30,20,1.124365e+02
8,30,30,1.124301e+02
8,30,40,1.124300e+02
8,30,50,1.124300e+02
8,30,60,1.124298e+02
8,30,70,1.124297e+02
8,30,80,1.124297e+02
8,30,90,1.124297e+02
8,30,100,1.124297e+02
