funcid,dim,milestone,error
16,30,1,1.842413e+03
16,30,2,1.438368e+03
16,30,3,1.434185e+03
16,30,5,1.400056e+03
16,30,10,1.312435e+03
16,30,20,1.229922e+03
16,30,30,1.219336e+03
16,30,40,1.218204e+03
16,30,50,1.217329e+03
16,30,60,1.216439e+03
16,30,70,1.216137e+03
16,30,80,1.215974e+03
16,30,90,1.215974e+03
16,30,100,1.215974e+03
16,30,1,1.497105e+03
16,30,2,1.373791e+03
16,30,3,1.373791e+03
16,30,5,1.313601e+03
16,30,10,1.229913e+03
16,30,20,1.212367e+03
16,30,30,1.212166e+03
16,30,40,1.212154e+03
16,30,50,1.212141e+03
16,30,60,1.212133e+03
16,30,70,1.212126e+03
16,30,80,1.212121e+03
16,30,90,1.212120e+03
16,30,100,1.212120e+03
16,30,1,1.768387e+03
16,30,2,1.720103e+03
16,30,3,1.720103e+03
16,30,5,1.679033e+03
16,30,10,1.592278e+03
16,30,20,1.515512e+03
16,30,30,1.512884e+03
16,30,40,1.512842e+03
16,30,50,1.512841e+03
16,30,60,1.512839e+03
16,30,70,1.512839e+03
16,30,80,1.512839e+03
16,30,90,1.512839e+03
16,30,100,1.512830e+03
16,30,1,1.793869e+03
16,30,2,1.056094e+03
16,30,3,1.008600e+03
16,30,5,1.008600e+03
16,30,10,8.284004e+02
16,30,20,7.867707e+02
16,30,30,7.863949e+02
16,30,40,7.861756e+02
16,30,50,7.860779e+02
16,30,60,7.859352e+02
16,30,70,7.858759e+02
16,30,80,7.858657e+02
16,30,90,7.858657e+02
16,30,100,7.858657e+02
16,30,1,1.724658e+03
16,30,2,1.274310e+03
16,30,3,1.274310e+03
16,30,5,1.196613e+03
16,30,10,1.101422e+03
16,30,20,1.069706e+03
16,30,30,1.069079e+03
16,30,40,1.068983e+03
16,30,50,1.068948e+03
16,30,60,1.068935e+03
16,30,70,1.068928e+03
16,30,80,1.068928e+03
16,30,90,1.068928e+03
16,30,100,1.068915e+03
