funcid,dim,milestone,error
23,30,1,6.354077e+02
23,30,2,5.919126e+02
23,30,3,5.908368e+02
23,30,5,5.738922e+02
23,30,10,5.687178e+02
23,30,20,5.679894e+02
23,30,30,5.675444e+02
23,30,40,5.674109e+02
23,30,50,5.672410e+02
23,30,60,5.671038e+02
23,30,70,5.670518e+02
23,30,80,5.669160e+02
23,30,90,5.669160e+02
23,30,100,5.669160e+02
23,30,1,5.783700e+02
23,30,2,5.312365e+02
23,30,3,5.235830e+02
23,30,5,5.221867e+02
23,30,10,5.147435e+02
23,30,20,5.142743e+02
23,30,30,5.142091e+02
23,30,40,5.141869e+02
23,30,50,5.141733e+02
23,30,60,5.141683e+02
23,30,70,5.141666e+02
23,30,80,5.141620e+02
23,30,90,5.141615e+02
23,30,100,5.141586e+02
23,30,1,7.344588e+02
23,30,2,6.415048e+02
23,30,3,6.413500e+02
23,30,5,6.391394e+02
23,30,10,6.337244e+02
23,30,20,6.331013e+02
23,30,30,6.330677e+02
23,30,40,6.330598e+02
23,30,50,6.330512e+02
23,30,60,6.330487e+02
23,30,70,6.330487e+02
23,30,80,6.330487e+02
23,30,90,6.330487e+02
23,30,100,6.330487e+02
23,30,1,6.329435e+02
23,30,2,5.736822e+02
23,30,3,5.725014e+02
23,30,5,5.676853e+02
23,30,10,5.657950e+02
23,30,20,5.654703e+02
23,30,30,5.654163e+02
23,30,40,5.653936e+02
23,30,50,5.653823e+02
23,30,60,5.653762e+02
23,30,70,5.653762e+02
23,30,80,5.653761e+02
23,30,90,5.653755e+02
23,30,100,5.653755e+02
23,30,1,8.151571e+02
23,30,2,7.710483e+02
23,30,3,7.696650e+02
23,30,5,7.652332e+02
23,30,10,7.606985e+02
23,30,20,7.601587e+02
23,30,30,7.600945e+02
23,30,40,7.600886e+02
23,30,50,7.600886e+02
23,30,60,7.600886e+02
23,30,70,7.593505e+02
23,30,80,7.490506e+02
23,30,90,7.412580e+02
23,30,100,7.410776e+02
