funcid,dim,milestone,error
14,30,1,4.577497e+05
14,30,2,3.122182e+05
14,30,3,2.132691e+05
14,30,5,1.121954e+05
14,30,10,7.617906e+04
14,30,20,3.683825e+04
14,30,30,3.683825e+04
14,30,40,3.683825e+04
14,30,50,3.683825e+04
14,30,60,2.290415e+04
14,30,70,1.896164e+04
14,30,80,1.780210e+04
14,30,90,1.776934e+04
14,30,100,1.772209e+04
14,30,1,3.350941e+05
14,30,2,1.577985e+05
14,30,3,1.387849e+05
14,30,5,1.081301e+05
14,30,10,1.028259e+05
14,30,20,3.651624e+04
14,30,30,3.517293e+04
14,30,40,3.517293e+04
14,30,50,3.517293e+04
14,30,60,3.517293e+04
14,30,70,3.517293e+04
14,30,80,3.517293e+04
14,30,90,3.517293e+04
14,30,100,3.517293e+04
14,30,1,5.704766e+05
14,30,2,2.736274e+05
14,30,3,7.680781e+04
14,30,5,2.940221e+04
14,30,10,1.654563e+04
14,30,20,1.151231e+04
14,30,30,7.543595e+03
14,30,40,7.543595e+03
14,30,50,7.543595e+03
14,30,60,6.482776e+03
14,30,70,6.482776e+03
14,30,80,6.482776e+03
14,30,90,6.482776e+03
14,30,100,6.482776e+03
14,30,1,6.074213e+05
14,30,2,2.324031e+05
14,30,3,7.137886e+04
14,30,5,4.657855e+04
14,30,10,4.242684e+04
14,30,20,4.166320e+04
14,30,30,4.166320e+04
14,30,40,4.166320e+04
14,30,50,1.043530e+04
14,30,60,9.726166e+03
14,30,70,9.397900e+03
14,30,80,7.254307e+03
14,30,90,6.979855e+03
14,30,100,2.823746e+03
14,30,1,2.497898e+05
14,30,2,1.156352e+05
14,30,3,9.848188e+04
14,30,5,3.600877e+04
14,30,10,2.746490e+04
14,30,20,2.629185e+04
14,30,30,2.629185e+04
14,30,40,2.325876e+04
14,30,50,2.325876e+04
14,30,60,2.304882e+04
14,30,70,1.982001e+04
14,30,80,1.631106e+04
14,30,90,1.617053e+04
14,30,100,1.617053e+04
