funcid,dim,milestone,error
27,30,1,6.381150e+02
27,30,2,5.826030e+02
27,30,3,5.680087e+02
27,30,5,5.626452e+02
27,30,10,5.622695e+02
27,30,20,5.619191e+02
27,30,30,5.306876e+02
27,30,40,5.295772e+02
27,30,50,5.295772e+02
27,30,60,5.295772e+02
27,30,70,5.295772e+02
27,30,80,5.295772e+02
27,30,90,5.295772e+02
27,30,100,5.295772e+02
27,30,1,6.817718e+02
27,30,2,5.996508e+02
27,30,3,5.590392e+02
27,30,5,5.444312e+02
27,30,10,5.435625e+02
27,30,20,5.435388e+02
27,30,30,5.435388e+02
27,30,40,5.435388e+02
27,30,50,5.435388e+02
27,30,60,5.321750e+02
27,30,70,5.321750e+02
27,30,80,5.321750e+02
27,30,90,5.321750e+02
27,30,100,5.321750e+02
27,30,1,6.913088e+02
27,30,2,5.824679e+02
27,30,3,5.596353e+02
27,30,5,5.508260e+02
27,30,10,5.470527e+02
27,30,20,5.453251e+02
27,30,30,5.453251e+02
27,30,40,5.453251e+02
27,30,50,5.453251e+02
27,30,60,5.340486e+02
27,30,70,5.337217e+02
27,30,80,5.337217e+02
27,30,90,5.337217e+02
27,30,100,5.337217e+02
27,30,1,6.375917e+02
27,30,2,6.068225e+02
27,30,3,5.878041e+02
27,30,5,5.835319e+02
27,30,10,5.783748e+02
27,30,20,5.782980e+02
27,30,30,5.630103e+02
27,30,40,5.613530e+02
27,30,50,5.613530e+02
27,30,60,5.504918e+02
27,30,70,5.493360e+02
27,30,80,5.492115e+02
27,30,90,5.492088e+02
27,30,100,5.492088e+02
27,30,1,6.982686e+02
27,30,2,5.994068e+02
27,30,3,5.704215e+02
27,30,5,5.609607e+02
27,30,10,5.600944e+02
27,30,20,5.517572e+02
27,30,30,5.506089e+02
27,30,40,5.506089e+02
27,30,50,5.506089e+02
27,30,60,5.358632e+02
27,30,70,5.353049e+02
27,30,80,5.352787e+02
27,30,90,5.352787e+02
27,30,100,5.352787e+02
