funcid,dim,milestone,error
10,30,1,7.304524e+03
10,30,2,6.062017e+03
10,30,3,4.324795e+03
10,30,5,3.525444e+03
10,30,10,3.473156e+03
10,30,20,3.470968e+03
10,30,30,2.780676e+03
10,30,40,2.701382e+03
10,30,50,2.701382e+03
10,30,60,2.701382e+03
10,30,70,2.701029e+03
10,30,80,2.701029e+03
10,30,90,2.701029e+03
10,30,100,2.701029e+03
10,30,1,7.364537e+03
10,30,2,5.739924e+03
10,30,3,4.306546e+03
10,30,5,3.785653e+03
10,30,10,3.720418e+03
10,30,20,3.504430e+03
10,30,30,3.456616e+03
10,30,40,3.456616e+03
10,30,50,3.434939e+03
10,30,60,3.434939e+03
10,30,70,3.434939e+03
10,30,80,3.434939e+03
10,30,90,3.434939e+03
10,30,100,3.434939e+03
10,30,1,6.594548e+03
10,30,2,4.411558e+03
10,30,3,3.344852e+03
10,30,5,2.931932e+03
10,30,10,2.891082e+03
10,30,20,2.890414e+03
10,30,30,2.890414e+03
10,30,40,2.890414e+03
10,30,50,2.890414e+03
10,30,60,2.890414e+03
10,30,70,2.890414e+03
10,30,80,2.890414e+03
10,30,90,2.890414e+03
10,30,100,2.890414e+03
10,30,1,6.496461e+03
10,30,2,5.983119e+03
10,30,3,3.981819e+03
10,30,5,3.553043e+03
10,30,10,3.487275e+03
10,30,20,3.476287e+03
10,30,30,2.835698e+03
10,30,40,2.473992e+03
10,30,50,2.013184e+03
10,30,60,2.013184e+03
10,30,70,2.008511e+03
10,30,80,2.008387e+03
10,30,90,2.008387e+03
10,30,100,2.008387e+03
10,30,1,7.167983e+03
10,30,2,6.287173e+03
10,30,3,4.855146e+03
10,30,5,3.700418e+03
10,30,10,3.621917e+03
10,30,20,3.620321e+03
10,30,30,3.620321e+03
10,30,40,3.620321e+03
10,30,50,3.620321e+03
10,30,60,3.610942e+03
10,30,70,3.607598e+03
10,30,80,3.606709e+03
10,30,90,3.056734e+03
10,30,100,3.056734e+03
