funcid,dim,milestone,error
18,30,1,1.242469e+06
18,30,2,4.496386e+05
18,30,3,3.150260e+05
18,30,5,2.479186e+05
18,30,10,2.144217e+05
18,30,20,2.122622e+05
18,30,30,2.122622e+05
18,30,40,2.122622e+05
18,30,50,2.106576e+05
18,30,60,2.031694e+05
18,30,70,1.743539e+05
18,30,80,1.507564e+05
18,30,90,1.501131e+05
18,30,100,1.288540e+05
18,30,1,3.408007e+06
18,30,2,2.588198e+06
18,30,3,2.023908e+06
18,30,5,1.559359e+06
18,30,10,7.592105e+05
18,30,20,6.216094e+05
18,30,30,3.331139e+05
18,30,40,7.801849e+04
18,30,50,7.714310e+04
18,30,60,7.714310e+04
18,30,70,7.714310e+04
18,30,80,7.714310e+04
18,30,90,7.714310e+04
18,30,100,7.714310e+04
18,30,1,2.250625e+06
18,30,2,1.222988e+06
18,30,3,8.915594e+05
18,30,5,7.144099e+05
18,30,10,7.018097e+05
18,30,20,3.571536e+05
18,30,30,2.199565e+05
18,30,40,2.199565e+05
18,30,50,1.057740e+05
18,30,60,9.525324e+04
18,30,70,7.828342e+04
18,30,80,7.689065e+04
18,30,90,7.689065e+04
18,30,100,7.128973e+04
18,30,1,9.999378e+06
18,30,2,5.142351e+06
18,30,3,3.876818e+06
18,30,5,3.214670e+06
18,30,10,5.426823e+05
18,30,20,5.203241e+05
18,30,30,5.203241e+05
18,30,40,1.183337e+05
18,30,50,1.183337e+05
18,30,60,1.180723e+05
18,30,70,1.180723e+05
18,30,80,1.170343e+05
18,30,90,1.158505e+05
18,30,100,9.965143e+04
18,30,1,5.612975e+06
18,30,2,2.357570e+06
18,30,3,2.357570e+06
18,30,5,2.073146e+06
18,30,10,1.783834e+06
18,30,20,2.320650e+05
18,30,30,2.180268e+05
18,30,40,2.180268e+05
18,30,50,2.180268e+05
18,30,60,2.141348e+05
18,30,70,2.141348e+05
18,30,80,2.141348e+05
18,30,90,2.141348e+05
18,30,100,2.141348e+05
