funcid,dim,milestone,error
22,30,1,6.746907e+02
22,30,2,1.961642e+02
22,30,3,1.376164e+02
22,30,5,1.178631e+02
22,30,10,1.016077e+02
22,30,20,1.008065e+02
22,30,30,1.008065e+02
22,30,40,1.008065e+02
22,30,50,1.008065e+02
22,30,60,1.008065e+02
22,30,70,1.008065e+02
22,30,80,1.001959e+02
22,30,90,1.001959e+02
22,30,100,1.001959e+02
22,30,1,1.070133e+03
22,30,2,2.363552e+02
22,30,3,1.364280e+02
22,30,5,1.167220e+02
22,30,10,1.096600e+02
22,30,20,1.066049e+02
22,30,30,1.061908e+02
22,30,40,1.029050e+02
22,30,50,1.029050e+02
22,30,60,1.029050e+02
22,30,70,1.029050e+02
22,30,80,1.029050e+02
22,30,90,1.029050e+02
22,30,100,1.029050e+02
22,30,1,8.617953e+02
22,30,2,2.038109e+02
22,30,3,1.363915e+02
22,30,5,1.151652e+02
22,30,10,1.055167e+02
22,30,20,1.055167e+02
22,30,30,1.055167e+02
22,30,40,1.053657e+02
22,30,50,1.044014e+02
22,30,60,1.044014e+02
22,30,70,1.044014e+02
22,30,80,1.044014e+02
22,30,90,1.044014e+02
22,30,100,1.044014e+02
22,30,1,8.524289e+02
22,30,2,2.425340e+02
22,30,3,1.508131e+02
22,30,5,1.157667e+02
22,30,10,1.017397e+02
22,30,20,1.014611e+02
22,30,30,1.014611e+02
22,30,40,1.014611e+02
22,30,50,1.014279e+02
22,30,60,1.014279e+02
22,30,70,1.014279e+02
22,30,80,1.014279e+02
22,30,90,1.014279e+02
22,30,100,1.014279e+02
22,30,1,2.552407e+03
22,30,2,4.077876e+02
22,30,3,1.762255e+02
22,30,5,1.217642e+02
22,30,10,1.074270e+02
22,30,20,1.051844e+02
22,30,30,1.023411e+02
22,30,40,1.023411e+02
22,30,50,1.023411e+02
22,30,60,1.023081e+02
22,30,70,1.023081e+02
22,30,80,1.023081e+02
22,30,90,1.023081e+02
22,30,100,1.023081e+02
