funcid,dim,milestone,error
3,30,1,1.652908e+05
3,30,2,1.188149e+05
3,30,3,1.042997e+05
3,30,5,6.539739e+04
3,30,10,4.115745e+04
3,30,20,4.115745e+04
3,30,30,4.115745e+04
3,30,40,4.115745e+04
3,30,50,4.115745e+04
3,30,60,3.332380e+04
3,30,70,1.694487e+04
3,30,80,8.937243e+03
3,30,90,8.302440e+03
3,30,100,8.164577e+03
3,30,1,1.587292e+05
3,30,2,1.128694e+05
3,30,3,1.128694e+05
3,30,5,1.128694e+05
3,30,10,7.835152e+04
3,30,20,5.955629e+04
3,30,30,4.710411e+04
3,30,40,4.710411e+04
3,30,50,4.710411e+04
3,30,60,4.358508e+04
3,30,70,3.104548e+04
3,30,80,1.939070e+04
3,30,90,1.939070e+04
3,30,100,1.939070e+04
3,30,1,1.114575e+05
3,30,2,1.114575e+05
3,30,3,1.044403e+05
3,30,5,9.622367e+04
3,30,10,8.967881e+04
3,30,20,6.934989e+04
3,30,30,4.658830e+04
3,30,40,4.372147e+04
3,30,50,4.372147e+04
3,30,60,4.315501e+04
3,30,70,1.165698e+04
3,30,80,2.896117e+03
3,30,90,2.475326e+03
3,30,100,2.427982e+03
3,30,1,1.269018e+05
3,30,2,8.335324e+04
3,30,3,7.822964e+04
3,30,5,6.807765e+04
3,30,10,5.104262e+04
3,30,20,4.767712e+04
3,30,30,4.767712e+04
3,30,40,4.730767e+04
3,30,50,4.730767e+04
3,30,60,4.730767e+04
3,30,70,2.695641e+04
3,30,80,1.376898e+04
3,30,90,1.053213e+04
3,30,100,1.016903e+04
3,30,1,1.468528e+05
3,30,2,8.581674e+04
3,30,3,8.581674e+04
3,30,5,8.581674e+04
3,30,10,6.004703e+04
3,30,20,4.960321e+04
3,30,30,4.960321e+04
3,30,40,4.960321e+04
3,30,50,3.726873e+04
3,30,60,2.722183e+04
3,30,70,1.426415e+04
3,30,80,9.240652e+03
3,30,90,9.240652e+03
3,30,100,9.240652e+03
