funcid,dim,milestone,error
2,50,1,6.807371e+58
2,50,2,2.443176e+47
2,50,3,3.811636e+42
2,50,5,9.347040e+36
2,50,10,3.156216e+31
2,50,20,3.520063e+30
2,50,30,3.520063e+30
2,50,40,3.520063e+30
2,50,50,3.520063e+30
2,50,60,3.336522e+28
2,50,70,5.006960e+17
2,50,80,8.296029e+11
2,50,90,5.189705e+11
2,50,100,3.988539e+11
2,50,1,1.366316e+55
2,50,2,5.020375e+43
2,50,3,1.506536e+40
2,50,5,1.906545e+35
2,50,10,4.065825e+32
2,50,20,4.010170e+32
2,50,30,1.262308e+32
2,50,40,2.795610e+29
2,50,50,2.371055e+29
2,50,60,1.007906e+27
2,50,70,4.806420e+16
2,50,80,1.793029e+10
2,50,90,1.793029e+10
2,50,100,1.793029e+10
2,50,1,5.143744e+52
2,50,2,4.402583e+45
2,50,3,1.640193e+40
2,50,5,1.202993e+30
2,50,10,3.429562e+24
2,50,20,1.660734e+24
2,50,30,1.660734e+24
2,50,40,1.660734e+24
2,50,50,1.660734e+24
2,50,60,1.660734e+24
2,50,70,7.815602e+13
2,50,80,9.209687e+07
2,50,90,9.209687e+07
2,50,100,9.209687e+07
2,50,1,1.239164e+59
2,50,2,4.220637e+48
2,50,3,3.727825e+41
2,50,5,2.692079e+30
2,50,10,4.615686e+26
2,50,20,8.218460e+25
2,50,30,1.120013e+25
2,50,40,7.061114e+24
2,50,50,7.061114e+24
2,50,60,7.061114e+24
2,50,70,6.124493e+22
2,50,80,1.045887e+12
2,50,90,1.769753e+11
2,50,100,1.769753e+11
2,50,1,9.572887e+58
2,50,2,2.316374e+49
2,50,3,7.040889e+42
2,50,5,8.283088e+33
2,50,10,6.962465e+27
2,50,20,1.129671e+27
2,50,30,1.129671e+27
2,50,40,1.129671e+27
2,50,50,1.112956e+27
2,50,60,1.156376e+24
2,50,70,1.906237e+18
2,50,80,2.337951e+14
2,50,90,1.329171e+14
2,50,100,1.013755e+14
