funcid,dim,milestone,error
17,50,1,2.701908e+03
17,50,2,9.243413e+02
17,50,3,6.327148e+02
17,50,5,5.138690e+02
17,50,10,5.017225e+02
17,50,20,5.017225e+02
17,50,30,5.017225e+02
17,50,40,5.017225e+02
17,50,50,5.017225e+02
17,50,60,5.017225e+02
17,50,70,5.017225e+02
17,50,80,4.627609e+02
17,50,90,4.276849e+02
17,50,100,4.276849e+02
17,50,1,2.244636e+03
17,50,2,1.595562e+03
17,50,3,1.431980e+03
17,50,5,1.366245e+03
17,50,10,8.980637e+02
17,50,20,8.598859e+02
17,50,30,8.598859e+02
17,50,40,8.598859e+02
17,50,50,8.598859e+02
17,50,60,8.249861e+02
17,50,70,8.196493e+02
17,50,80,8.196493e+02
17,50,90,8.196493e+02
17,50,100,8.196493e+02
17,50,1,2.468187e+03
17,50,2,1.967159e+03
17,50,3,1.776769e+03
17,50,5,1.638863e+03
17,50,10,1.633105e+03
17,50,20,1.447752e+03
17,50,30,1.440490e+03
17,50,40,1.440490e+03
17,50,50,1.148008e+03
17,50,60,1.135139e+03
17,50,70,7.247828e+02
17,50,80,7.142518e+02
17,50,90,7.142518e+02
17,50,100,7.142518e+02
17,50,1,1.649032e+03
17,50,2,1.128283e+03
17,50,3,1.077072e+03
17,50,5,1.045869e+03
17,50,10,1.044228e+03
17,50,20,5.224706e+02
17,50,30,5.206871e+02
17,50,40,5.206871e+02
17,50,50,5.206871e+02
17,50,60,5.206871e+02
17,50,70,5.206871e+02
17,50,80,5.206871e+02
17,50,90,5.206871e+02
17,50,100,5.206871e+02
17,50,1,2.577349e+03
17,50,2,1.954320e+03
17,50,3,1.154969e+03
17,50,5,8.849841e+02
17,50,10,8.546131e+02
17,50,20,8.546131e+02
17,50,30,8.546131e+02
17,50,40,8.546131e+02
17,50,50,8.546131e+02
17,50,60,8.546131e+02
17,50,70,8.546131e+02
17,50,80,8.546131e+02
17,50,90,8.546131e+02
17,50,100,8.546131e+02
