funcid,dim,milestone,error
24,50,1,1.057808e+03
24,50,2,9.093606e+02
24,50,3,7.286366e+02
24,50,5,6.261398e+02
24,50,10,6.249709e+02
24,50,20,6.249709e+02
24,50,30,6.249709e+02
24,50,40,5.813993e+02
24,50,50,5.813993e+02
24,50,60,5.765540e+02
24,50,70,5.765540e+02
24,50,80,5.765540e+02
24,50,90,5.765540e+02
24,50,100,5.765540e+02
24,50,1,1.010476e+03
24,50,2,9.638802e+02
24,50,3,8.182248e+02
24,50,5,6.413078e+02
24,50,10,6.361960e+02
24,50,20,5.636081e+02
24,50,30,5.636081e+02
24,50,40,5.636081e+02
24,50,50,5.636081e+02
24,50,60,5.636081e+02
24,50,70,5.636081e+02
24,50,80,5.636081e+02
24,50,90,5.636081e+02
24,50,100,5.636081e+02
24,50,1,1.076621e+03
24,50,2,9.371532e+02
24,50,3,7.541337e+02
24,50,5,6.544486e+02
24,50,10,6.471658e+02
24,50,20,6.267022e+02
24,50,30,6.211522e+02
24,50,40,6.207336e+02
24,50,50,6.207336e+02
24,50,60,6.207336e+02
24,50,70,6.207336e+02
24,50,80,6.207336e+02
24,50,90,6.207336e+02
24,50,100,6.207336e+02
24,50,1,1.049944e+03
24,50,2,8.411082e+02
24,50,3,7.456537e+02
24,50,5,6.803769e+02
24,50,10,6.803769e+02
24,50,20,6.100076e+02
24,50,30,6.100076e+02
24,50,40,6.065093e+02
24,50,50,6.065093e+02
24,50,60,6.065093e+02
24,50,70,6.045295e+02
24,50,80,6.045295e+02
24,50,90,6.045295e+02
24,50,100,6.045295e+02
24,50,1,1.022226e+03
24,50,2,9.143645e+02
24,50,3,8.247954e+02
24,50,5,6.611397e+02
24,50,10,6.372266e+02
24,50,20,5.710902e+02
24,50,30,5.710902e+02
24,50,40,5.710902e+02
24,50,50,5.710902e+02
24,50,60,5.710902e+02
24,50,70,5.710902e+02
24,50,80,5.710902e+02
24,50,90,5.710902e+02
24,50,100,5.710902e+02
