funcid,dim,milestone,error
18,50,1,2.492213e+07
18,50,2,1.209636e+07
18,50,3,4.060590e+06
18,50,5,1.204474e+06
18,50,10,8.083180e+05
18,50,20,7.924120e+05
18,50,30,7.924120e+05
18,50,40,7.924120e+05
18,50,50,7.536940e+05
18,50,60,5.709445e+05
18,50,70,3.792728e+05
18,50,80,3.388971e+05
18,50,90,3.388971e+05
18,50,100,3.388971e+05
18,50,1,3.748546e+07
18,50,2,7.564728e+06
18,50,3,5.083390e+06
18,50,5,4.622205e+06
18,50,10,3.755198e+06
18,50,20,3.755198e+06
18,50,30,3.755198e+06
18,50,40,2.183333e+06
18,50,50,2.183333e+06
18,50,60,2.183333e+06
18,50,70,2.183333e+06
18,50,80,2.049573e+06
18,50,90,2.001981e+06
18,50,100,2.001981e+06
18,50,1,1.047095e+07
18,50,2,4.954710e+06
18,50,3,2.579954e+06
18,50,5,1.967559e+06
18,50,10,1.711813e+06
18,50,20,1.141867e+06
18,50,30,5.383160e+05
18,50,40,5.383160e+05
18,50,50,5.383160e+05
18,50,60,4.358587e+05
18,50,70,3.295565e+05
18,50,80,3.241695e+05
18,50,90,3.241695e+05
18,50,100,3.241695e+05
18,50,1,9.894412e+06
18,50,2,3.843941e+06
18,50,3,2.175392e+06
18,50,5,1.540487e+06
18,50,10,1.431509e+06
18,50,20,1.431509e+06
18,50,30,7.915987e+05
18,50,40,7.826960e+05
18,50,50,7.826960e+05
18,50,60,3.887193e+05
18,50,70,2.912721e+05
18,50,80,2.912721e+05
18,50,90,2.912721e+05
18,50,100,2.912721e+05
18,50,1,1.872045e+07
18,50,2,6.120272e+06
18,50,3,3.782883e+06
18,50,5,3.276226e+06
18,50,10,2.938168e+06
18,50,20,2.796505e+06
18,50,30,2.796505e+06
18,50,40,2.795743e+06
18,50,50,5.492164e+05
18,50,60,5.376007e+05
18,50,70,4.863639e+05
18,50,80,4.756765e+05
18,50,90,4.756765e+05
18,50,100,4.667900e+05
