funcid,dim,milestone,error
28,50,1,2.000341e+03
28,50,2,1.001859e+03
28,50,3,7.971728e+02
28,50,5,6.640979e+02
28,50,10,6.530332e+02
28,50,20,6.530332e+02
28,50,30,6.530332e+02
28,50,40,6.530332e+02
28,50,50,6.530332e+02
28,50,60,5.723729e+02
28,50,70,5.393960e+02
28,50,80,5.381241e+02
28,50,90,5.381241e+02
28,50,100,5.381241e+02
28,50,1,2.398521e+03
28,50,2,1.109422e+03
28,50,3,8.369493e+02
28,50,5,7.294893e+02
28,50,10,7.228614e+02
28,50,20,6.466587e+02
28,50,30,6.466587e+02
28,50,40,6.466587e+02
28,50,50,6.466587e+02
28,50,60,5.393988e+02
28,50,70,5.195261e+02
28,50,80,5.195261e+02
28,50,90,5.195261e+02
28,50,100,5.195261e+02
28,50,1,2.570049e+03
28,50,2,1.213632e+03
28,50,3,8.714530e+02
28,50,5,7.508940e+02
28,50,10,7.223111e+02
28,50,20,7.125270e+02
28,50,30,7.008564e+02
28,50,40,7.008564e+02
28,50,50,6.353614e+02
28,50,60,5.538744e+02
28,50,70,5.329386e+02
28,50,80,5.317756e+02
28,50,90,5.317756e+02
28,50,100,5.317756e+02
28,50,1,1.239777e+03
28,50,2,8.391921e+02
28,50,3,7.092133e+02
28,50,5,6.471765e+02
28,50,10,6.409859e+02
28,50,20,6.226242e+02
28,50,30,6.226242e+02
28,50,40,6.226242e+02
28,50,50,6.226242e+02
28,50,60,4.825162e+02
28,50,70,4.758980e+02
28,50,80,4.758980e+02
28,50,90,4.758980e+02
28,50,100,4.758980e+02
28,50,1,2.155591e+03
28,50,2,1.131688e+03
28,50,3,8.470016e+02
28,50,5,6.886670e+02
28,50,10,6.691261e+02
28,50,20,6.691261e+02
28,50,30,6.691261e+02
28,50,40,6.641884e+02
28,50,50,6.641884e+02
28,50,60,5.264953e+02
28,50,70,4.981862e+02
28,50,80,4.981862e+02
28,50,90,4.981862e+02
28,50,100,4.981862e+02
