funcid,dim,milestone,error
20,50,1,2.311628e+03
20,50,2,2.185656e+03
20,50,3,1.844222e+03
20,50,5,1.498036e+03
20,50,10,1.388076e+03
20,50,20,1.293991e+03
20,50,30,8.787475e+02
20,50,40,8.726334e+02
20,50,50,8.726334e+02
20,50,60,8.409116e+02
20,50,70,8.387721e+02
20,50,80,8.387721e+02
20,50,90,8.387721e+02
20,50,100,8.387721e+02
20,50,1,1.809854e+03
20,50,2,8.054713e+02
20,50,3,5.230155e+02
20,50,5,4.082667e+02
20,50,10,4.033112e+02
20,50,20,4.029041e+02
20,50,30,4.029041e+02
20,50,40,4.029041e+02
20,50,50,4.029041e+02
20,50,60,3.625812e+02
20,50,70,3.608732e+02
20,50,80,3.608732e+02
20,50,90,3.608732e+02
20,50,100,3.608732e+02
20,50,1,2.402600e+03
20,50,2,1.680409e+03
20,50,3,1.069978e+03
20,50,5,7.212021e+02
20,50,10,6.338503e+02
20,50,20,6.332381e+02
20,50,30,6.332381e+02
20,50,40,6.332381e+02
20,50,50,6.332381e+02
20,50,60,4.778352e+02
20,50,70,4.760125e+02
20,50,80,4.760125e+02
20,50,90,4.760125e+02
20,50,100,4.760125e+02
20,50,1,2.134847e+03
20,50,2,1.789309e+03
20,50,3,1.355915e+03
20,50,5,1.197682e+03
20,50,10,1.043857e+03
20,50,20,8.232791e+02
20,50,30,8.221941e+02
20,50,40,7.753917e+02
20,50,50,7.752874e+02
20,50,60,5.946764e+02
20,50,70,5.923910e+02
20,50,80,5.923910e+02
20,50,90,5.923910e+02
20,50,100,5.923910e+02
20,50,1,2.448331e+03
20,50,2,2.104025e+03
20,50,3,1.920294e+03
20,50,5,7.056504e+02
20,50,10,6.800648e+02
20,50,20,6.753531e+02
20,50,30,6.637813e+02
20,50,40,6.637813e+02
20,50,50,6.637813e+02
20,50,60,6.436537e+02
20,50,70,6.327821e+02
20,50,80,6.324191e+02
20,50,90,6.324191e+02
20,50,100,6.324191e+02
