funcid,dim,milestone,error
23,50,1,9.442021e+02
23,50,2,8.247698e+02
23,50,3,6.321831e+02
23,50,5,5.745532e+02
23,50,10,5.538510e+02
23,50,20,5.538510e+02
23,50,30,5.538510e+02
23,50,40,5.420265e+02
23,50,50,5.420265e+02
23,50,60,5.023015e+02
23,50,70,5.023015e+02
23,50,80,5.023015e+02
23,50,90,5.023015e+02
23,50,100,5.023015e+02
23,50,1,9.532397e+02
23,50,2,8.792057e+02
23,50,3,6.464275e+02
23,50,5,5.912575e+02
23,50,10,5.840079e+02
23,50,20,5.563461e+02
23,50,30,5.253581e+02
23,50,40,5.253581e+02
23,50,50,5.253581e+02
23,50,60,5.253581e+02
23,50,70,5.253581e+02
23,50,80,5.253581e+02
23,50,90,5.253581e+02
23,50,100,5.253581e+02
23,50,1,9.874758e+02
23,50,2,8.618735e+02
23,50,3,7.260199e+02
23,50,5,6.327989e+02
23,50,10,6.232110e+02
23,50,20,5.592781e+02
23,50,30,5.592781e+02
23,50,40,5.592781e+02
23,50,50,5.592781e+02
23,50,60,5.264070e+02
23,50,70,5.099600e+02
23,50,80,5.099600e+02
23,50,90,5.099600e+02
23,50,100,5.099600e+02
23,50,1,9.573505e+02
23,50,2,8.167559e+02
23,50,3,5.992399e+02
23,50,5,5.582082e+02
23,50,10,5.582082e+02
23,50,20,5.582082e+02
23,50,30,5.379670e+02
23,50,40,5.296276e+02
23,50,50,5.296276e+02
23,50,60,5.296276e+02
23,50,70,5.296276e+02
23,50,80,5.268669e+02
23,50,90,5.268669e+02
23,50,100,5.268669e+02
23,50,1,9.256362e+02
23,50,2,7.379326e+02
23,50,3,6.185752e+02
23,50,5,5.618057e+02
23,50,10,5.544181e+02
23,50,20,5.544181e+02
23,50,30,5.424462e+02
23,50,40,5.372535e+02
23,50,50,5.372535e+02
23,50,60,5.205582e+02
23,50,70,5.201785e+02
23,50,80,5.201785e+02
23,50,90,5.201785e+02
23,50,100,5.201785e+02
