funcid,dim,milestone,error
29,50,1,2.449178e+03
29,50,2,1.313689e+03
29,50,3,1.101827e+03
29,50,5,1.031288e+03
29,50,10,1.013458e+03
29,50,20,9.838709e+02
29,50,30,8.253800e+02
29,50,40,8.253800e+02
29,50,50,8.253800e+02
29,50,60,7.531520e+02
29,50,70,6.893700e+02
29,50,80,6.877174e+02
29,50,90,6.877174e+02
29,50,100,6.877174e+02
29,50,1,2.242196e+03
29,50,2,1.395423e+03
29,50,3,1.251447e+03
29,50,5,1.195410e+03
29,50,10,1.190554e+03
29,50,20,1.190554e+03
29,50,30,1.006655e+03
29,50,40,9.072802e+02
29,50,50,9.072802e+02
29,50,60,8.062630e+02
29,50,70,7.789252e+02
29,50,80,7.789252e+02
29,50,90,7.789252e+02
29,50,100,7.789252e+02
29,50,1,2.840325e+03
29,50,2,1.718636e+03
29,50,3,1.297772e+03
29,50,5,1.159306e+03
29,50,10,1.154822e+03
29,50,20,1.091078e+03
29,50,30,1.091078e+03
29,50,40,1.091078e+03
29,50,50,1.091078e+03
29,50,60,1.091078e+03
29,50,70,1.063762e+03
29,50,80,1.063762e+03
29,50,90,1.063762e+03
29,50,100,1.063762e+03
29,50,1,2.779070e+03
29,50,2,1.806730e+03
29,50,3,1.394264e+03
29,50,5,1.249920e+03
29,50,10,1.021653e+03
29,50,20,6.966162e+02
29,50,30,6.966162e+02
29,50,40,6.966162e+02
29,50,50,6.966162e+02
29,50,60,6.907916e+02
29,50,70,6.593596e+02
29,50,80,6.593596e+02
29,50,90,6.593596e+02
29,50,100,6.593596e+02
29,50,1,2.951616e+03
29,50,2,1.555831e+03
29,50,3,1.352494e+03
29,50,5,1.294407e+03
29,50,10,1.294407e+03
29,50,20,1.090585e+03
29,50,30,1.061019e+03
29,50,40,8.583899e+02
29,50,50,8.583899e+02
29,50,60,8.583899e+02
29,50,70,8.583899e+02
29,50,80,8.488145e+02
29,50,90,8.419206e+02
29,50,100,8.419206e+02
