funcid,dim,milestone,error
12,10,1,1.242111e+08
12,10,2,4.475477e+05
12,10,3,3.607861e+05
12,10,5,3.143153e+05
12,10,10,2.290469e+05
12,10,20,1.641264e+04
12,10,30,1.637984e+04
12,10,40,7.763109e+03
12,10,50,7.763109e+03
12,10,60,7.695935e+03
12,10,70,7.612096e+03
12,10,80,7.605667e+03
12,10,90,7.605667e+03
12,10,100,7.605667e+03
12,10,1,1.218429e+07
12,10,2,7.262323e+05
12,10,3,3.084255e+05
12,10,5,1.360609e+05
12,10,10,3.178027e+04
12,10,20,3.064350e+04
12,10,30,3.064350e+04
12,10,40,3.064350e+04
12,10,50,3.064350e+04
12,10,60,1.593546e+04
12,10,70,1.209368e+04
12,10,80,1.205051e+04
12,10,90,1.189340e+04
12,10,100,1.189296e+04
12,10,1,1.008681e+07
12,10,2,1.891554e+06
12,10,3,1.178209e+06
12,10,5,6.178441e+05
12,10,10,9.702365e+03
12,10,20,7.368563e+03
12,10,30,7.368563e+03
12,10,40,7.368563e+03
12,10,50,7.368563e+03
12,10,60,4.981931e+03
12,10,70,4.769888e+03
12,10,80,4.766495e+03
12,10,90,4.765803e+03
12,10,100,4.765803e+03
12,10,1,1.539010e+07
12,10,2,1.036107e+06
12,10,3,8.689849e+04
12,10,5,2.670504e+04
12,10,10,2.658658e+04
12,10,20,2.496079e+04
12,10,30,2.494404e+04
12,10,40,2.494404e+04
12,10,50,2.494404e+04
12,10,60,2.494404e+04
12,10,70,2.494404e+04
12,10,80,2.494404e+04
12,10,90,2.494404e+04
12,10,100,2.494404e+04
12,10,1,4.351359e+07
12,10,2,6.507573e+05
12,10,3,9.533003e+04
12,10,5,3.546946e+04
12,10,10,2.476879e+04
12,10,20,5.783755e+03
12,10,30,5.727774e+03
12,10,40,5.727774e+03
12,10,50,4.236534e+03
12,10,60,3.285113e+03
12,10,70,3.260470e+03
12,10,80,3.254282e+03
12,10,90,3.254282e+03
12,10,100,3.254282e+03
