funcid,dim,milestone,error
30,10,1,2.032759e+07
30,10,2,1.403736e+07
30,10,3,8.953288e+05
30,10,5,3.240172e+05
30,10,10,4.421796e+04
30,10,20,3.266626e+03
30,10,30,3.266626e+03
30,10,40,3.266626e+03
30,10,50,3.266626e+03
30,10,60,2.724010e+03
30,10,70,2.473892e+03
30,10,80,2.473892e+03
30,10,90,2.473892e+03
30,10,100,2.473892e+03
30,10,1,3.362064e+06
30,10,2,1.325339e+06
30,10,3,6.078014e+05
30,10,5,1.747233e+05
30,10,10,1.409267e+05
30,10,20,1.409267e+05
30,10,30,1.153391e+05
30,10,40,2.324457e+04
30,10,50,2.324457e+04
30,10,60,1.789129e+04
30,10,70,1.250604e+04
30,10,80,9.493359e+03
30,10,90,8.417156e+03
30,10,100,8.417156e+03
30,10,1,7.408445e+06
30,10,2,5.611148e+05
30,10,3,2.453207e+05
30,10,5,1.233928e+05
30,10,10,5.530174e+04
30,10,20,3.794872e+04
30,10,30,2.006021e+04
30,10,40,2.006021e+04
30,10,50,2.006021e+04
30,10,60,2.006021e+04
30,10,70,1.717428e+04
30,10,80,1.428999e+04
30,10,90,1.293663e+04
30,10,100,1.272843e+04
30,10,1,1.165659e+06
30,10,2,1.599845e+05
30,10,3,1.098001e+05
30,10,5,7.703979e+04
30,10,10,5.236831e+04
30,10,20,1.918662e+04
30,10,30,1.341917e+04
30,10,40,1.341917e+04
30,10,50,1.341917e+04
30,10,60,1.005349e+04
30,10,70,4.806533e+03
30,10,80,4.298818e+03
30,10,90,3.645333e+03
30,10,100,3.645333e+03
30,10,1,6.805859e+06
30,10,2,1.047088e+06
30,10,3,5.618188e+05
30,10,5,3.011511e+05
30,10,10,8.263386e+04
30,10,20,7.107207e+04
30,10,30,5.865940e+04
30,10,40,5.865940e+04
30,10,50,5.865940e+04
30,10,60,4.619975e+04
30,10,70,7.943092e+03
30,10,80,7.882016e+03
30,10,90,7.882016e+03
30,10,100,7.882016e+03
