funcid,dim,milestone,error
22,10,1,1.831109e+02
22,10,2,1.217399e+02
22,10,3,1.116808e+02
22,10,5,1.098644e+02
22,10,10,1.053460e+02
22,10,20,1.040390e+02
22,10,30,1.029138e+02
22,10,40,3.530231e+01
22,10,50,1.991175e+01
22,10,60,1.991175e+01
22,10,70,1.991175e+01
22,10,80,1.991147e+01
22,10,90,1.991145e+01
22,10,100,1.991145e+01
22,10,1,2.331924e+02
22,10,2,1.269958e+02
22,10,3,1.192212e+02
22,10,5,1.086673e+02
22,10,10,1.039127e+02
22,10,20,1.035393e+02
22,10,30,1.018620e+02
22,10,40,1.018620e+02
22,10,50,1.018620e+02
22,10,60,1.018620e+02
22,10,70,1.018620e+02
22,10,80,7.194334e+01
22,10,90,3.906192e+01
22,10,100,3.904200e+01
22,10,1,2.099668e+02
22,10,2,1.327460e+02
22,10,3,1.123550e+02
22,10,5,1.059537e+02
22,10,10,1.028941e+02
22,10,20,1.020831e+02
22,10,30,1.020831e+02
22,10,40,1.020831e+02
22,10,50,1.007934e+02
22,10,60,1.007910e+02
22,10,70,1.007910e+02
22,10,80,1.007910e+02
22,10,90,1.007910e+02
22,10,100,1.007910e+02
22,10,1,2.490373e+02
22,10,2,1.262085e+02
22,10,3,1.135068e+02
22,10,5,1.063973e+02
22,10,10,1.049005e+02
22,10,20,1.037556e+02
22,10,30,1.037556e+02
22,10,40,4.682239e+01
22,10,50,3.395422e+01
22,10,60,3.395422e+01
22,10,70,3.395422e+01
22,10,80,3.395422e+01
22,10,90,3.395420e+01
22,10,100,3.395419e+01
22,10,1,1.718114e+02
22,10,2,1.236549e+02
22,10,3,1.160137e+02
22,10,5,1.104856e+02
22,10,10,1.027579e+02
22,10,20,1.024799e+02
22,10,30,1.011917e+02
22,10,40,1.011917e+02
22,10,50,1.011917e+02
22,10,60,1.011917e+02
22,10,70,1.011917e+02
22,10,80,1.011917e+02
22,10,90,1.011917e+02
22,10,100,1.011917e+02
