funcid,dim,milestone,error
15,10,1,5.175809e+03
15,10,2,5.135290e+03
15,10,3,5.119564e+03
15,10,5,5.013732e+03
15,10,10,3.996870e+03
15,10,20,2.742419e+03
15,10,30,5.705358e+01
15,10,40,3.352950e+01
15,10,50,3.352950e+01
15,10,60,2.462044e+01
15,10,70,2.422552e+01
15,10,80,2.280897e+01
15,10,90,1.660113e+01
15,10,100,1.660113e+01
15,10,1,2.267292e+04
15,10,2,6.495068e+03
15,10,3,5.506686e+03
15,10,5,5.397210e+03
15,10,10,5.393071e+03
15,10,20,3.348113e+02
15,10,30,1.831731e+02
15,10,40,1.831731e+02
15,10,50,1.831731e+02
15,10,60,1.045564e+02
15,10,70,1.040282e+02
15,10,80,1.040085e+02
15,10,90,5.144833e+01
15,10,100,5.144833e+01
15,10,1,2.235206e+04
15,10,2,2.138272e+03
15,10,3,5.325103e+02
15,10,5,4.727485e+02
15,10,10,1.810106e+02
15,10,20,1.503413e+02
15,10,30,1.209641e+02
15,10,40,1.209641e+02
15,10,50,1.209641e+02
15,10,60,9.515117e+01
15,10,70,9.234034e+01
15,10,80,9.223601e+01
15,10,90,8.231753e+01
15,10,100,8.231753e+01
15,10,1,1.493356e+03
15,10,2,6.805743e+02
15,10,3,6.805743e+02
15,10,5,6.233037e+02
15,10,10,1.314095e+02
15,10,20,5.218908e+01
15,10,30,5.218908e+01
15,10,40,5.218908e+01
15,10,50,5.218908e+01
15,10,60,2.330576e+01
15,10,70,2.328229e+01
15,10,80,2.327307e+01
15,10,90,2.309751e+01
15,10,100,2.309751e+01
15,10,1,9.956703e+03
15,10,2,3.154005e+03
15,10,3,1.372958e+03
15,10,5,1.144725e+03
15,10,10,1.144725e+03
15,10,20,6.338167e+02
15,10,30,5.415810e+02
15,10,40,4.626123e+02
15,10,50,1.278975e+02
15,10,60,1.278975e+02
15,10,70,1.278975e+02
15,10,80,1.278975e+02
15,10,90,1.278975e+02
15,10,100,1.278975e+02
