funcid,dim,milestone,error
4,10,1,8.981729e+01
4,10,2,2.085921e+01
4,10,3,8.763336e+00
4,10,5,7.264995e+00
4,10,10,7.063319e+00
4,10,20,7.045628e+00
4,10,30,6.213221e+00
4,10,40,5.989013e+00
4,10,50,3.969780e+00
4,10,60,3.829641e+00
4,10,70,3.604652e+00
4,10,80,3.604652e+00
4,10,90,3.493822e+00
4,10,100,3.484122e+00
4,10,1,1.138703e+02
4,10,2,2.604702e+01
4,10,3,7.397014e+00
4,10,5,6.507365e+00
4,10,10,6.372491e+00
4,10,20,6.264575e+00
4,10,30,6.264575e+00
4,10,40,6.264575e+00
4,10,50,4.716821e+00
4,10,60,4.459457e+00
4,10,70,4.017702e+00
4,10,80,3.604234e+00
4,10,90,3.604234e+00
4,10,100,3.604234e+00
4,10,1,5.654430e+01
4,10,2,7.665709e+00
4,10,3,7.086797e+00
4,10,5,6.874821e+00
4,10,10,6.779071e+00
4,10,20,5.816262e+00
4,10,30,5.178662e+00
4,10,40,4.988687e+00
4,10,50,4.988687e+00
4,10,60,4.988687e+00
4,10,70,4.988687e+00
4,10,80,4.988687e+00
4,10,90,4.988687e+00
4,10,100,4.988687e+00
4,10,1,6.515480e+01
4,10,2,1.301872e+01
4,10,3,7.860723e+00
4,10,5,7.171529e+00
4,10,10,7.012278e+00
4,10,20,6.950699e+00
4,10,30,6.399681e+00
4,10,40,6.189481e+00
4,10,50,6.189481e+00
4,10,60,6.189481e+00
4,10,70,6.189481e+00
4,10,80,6.189481e+00
4,10,90,6.189481e+00
4,10,100,6.189481e+00
4,10,1,5.599643e+01
4,10,2,9.856198e+00
4,10,3,7.038079e+00
4,10,5,6.564290e+00
4,10,10,6.526831e+00
4,10,20,6.454451e+00
4,10,30,6.355606e+00
4,10,40,6.115172e+00
4,10,50,6.115172e+00
4,10,60,6.114992e+00
4,10,70,5.858490e+00
4,10,80,5.633201e+00
4,10,90,5.300523e+00
4,10,100,5.300523e+00
