funcid,dim,milestone,error
17,50,1,1.028644e+03
17,50,2,1.027794e+03
17,50,3,9.489878e+02
17,50,5,8.928294e+02
17,50,10,8.661188e+02
17,50,20,8.546740e+02
17,50,30,8.540995e+02
17,50,40,8.539856e+02
17,50,50,8.539581e+02
17,50,60,8.538692e+02
17,50,70,8.538415e+02
17,50,80,8.538407e+02
17,50,90,8.538407e+02
17,50,100,8.538407e+02
17,50,1,1.521746e+03
17,50,2,1.509974e+03
17,50,3,1.506285e+03
17,50,5,1.413028e+03
17,50,10,1.400748e+03
17,50,20,1.398116e+03
17,50,30,1.396537e+03
17,50,40,1.396487e+03
17,50,50,1.396487e+03
17,50,60,1.396487e+03
17,50,70,1.396487e+03
17,50,80,1.396487e+03
17,50,90,1.396487e+03
17,50,100,1.396487e+03
