funcid,dim,milestone,error
23,50,1,9.093173e+02
23,50,2,8.871360e+02
23,50,3,8.717735e+02
23,50,5,8.653239e+02
23,50,10,8.592296e+02
23,50,20,8.582003e+02
23,50,30,8.580547e+02
23,50,40,8.579984e+02
23,50,50,8.579818e+02
23,50,60,8.579755e+02
23,50,70,8.579755e+02
23,50,80,8.579755e+02
23,50,90,8.579755e+02
23,50,100,8.579755e+02
23,50,1,8.684986e+02
23,50,2,8.497809e+02
23,50,3,8.321963e+02
23,50,5,8.156766e+02
23,50,10,8.036661e+02
23,50,20,8.011676e+02
23,50,30,8.007746e+02
23,50,40,7.968795e+02
23,50,50,7.954732e+02
23,50,60,7.952870e+02
23,50,70,7.952870e+02
23,50,80,7.951687e+02
23,50,90,7.951548e+02
23,50,100,7.951484e+02
