funcid,dim,milestone,error
26,50,1,8.419085e+03
26,50,2,8.303280e+03
26,50,3,8.267394e+03
26,50,5,8.198881e+03
26,50,10,8.128656e+03
26,50,20,8.119608e+03
26,50,30,8.118304e+03
26,50,40,8.118170e+03
26,50,50,8.118160e+03
26,50,60,8.118154e+03
26,50,70,8.118138e+03
26,50,80,8.118137e+03
26,50,90,8.118137e+03
26,50,100,8.118137e+03
26,50,1,8.353396e+03
26,50,2,8.025046e+03
26,50,3,7.791980e+03
26,50,5,7.659843e+03
26,50,10,7.612177e+03
26,50,20,7.606628e+03
26,50,30,7.606292e+03
26,50,40,7.606135e+03
26,50,50,7.606129e+03
26,50,60,7.606127e+03
26,50,70,7.606117e+03
26,50,80,7.606111e+03
26,50,90,7.606108e+03
26,50,100,7.606108e+03
