funcid,dim,milestone,error
15,50,1,1.473452e+05
15,50,2,1.473452e+05
15,50,3,4.911880e+04
15,50,5,1.544538e+04
15,50,10,1.233275e+04
15,50,20,1.188778e+04
15,50,30,1.187284e+04
15,50,40,1.187284e+04
15,50,50,1.187284e+04
15,50,60,1.187284e+04
15,50,70,1.187284e+04
15,50,80,1.187284e+04
15,50,90,1.187284e+04
15,50,100,1.187284e+04
15,50,1,3.391938e+04
15,50,2,3.391938e+04
15,50,3,2.877747e+04
15,50,5,4.829402e+03
15,50,10,1.489757e+03
15,50,20,7.099105e+02
15,50,30,5.552609e+02
15,50,40,4.992702e+02
15,50,50,4.801559e+02
15,50,60,4.757847e+02
15,50,70,4.706670e+02
15,50,80,4.704849e+02
15,50,90,4.704849e+02
15,50,100,4.703500e+02
