funcid,dim,milestone,error
28,50,1,2.023970e+03
28,50,2,5.889501e+02
28,50,3,5.889501e+02
28,50,5,5.522692e+02
28,50,10,5.458356e+02
28,50,20,5.404378e+02
28,50,30,5.100303e+02
28,50,40,5.086146e+02
28,50,50,5.081481e+02
28,50,60,5.079854e+02
28,50,70,5.079214e+02
28,50,80,5.078706e+02
28,50,90,5.078296e+02
28,50,100,5.077958e+02
28,50,1,1.026789e+03
28,50,2,6.159204e+02
28,50,3,6.159204e+02
28,50,5,5.574829e+02
28,50,10,5.317650e+02
28,50,20,5.197475e+02
28,50,30,5.153705e+02
28,50,40,5.148646e+02
28,50,50,5.145923e+02
28,50,60,5.143839e+02
28,50,70,5.141975e+02
28,50,80,5.140062e+02
28,50,90,5.138745e+02
28,50,100,5.137376e+02
