funcid,dim,milestone,error
8,50,1,2.735612e+02
8,50,2,2.417146e+02
8,50,3,2.363640e+02
8,50,5,2.237090e+02
8,50,10,2.210976e+02
8,50,20,2.208873e+02
8,50,30,2.208803e+02
8,50,40,2.208801e+02
8,50,50,2.208801e+02
8,50,60,2.208801e+02
8,50,70,2.208801e+02
8,50,80,2.208801e+02
8,50,90,2.208801e+02
8,50,100,2.208801e+02
8,50,1,3.201223e+02
8,50,2,3.110211e+02
8,50,3,3.027618e+02
8,50,5,2.970222e+02
8,50,10,2.921875e+02
8,50,20,2.915505e+02
8,50,30,2.915241e+02
8,50,40,2.915218e+02
8,50,50,2.915214e+02
8,50,60,2.915214e+02
8,50,70,2.915214e+02
8,50,80,2.915214e+02
8,50,90,2.915214e+02
8,50,100,2.915214e+02
