funcid,dim,milestone,error
13,50,1,5.844899e+06
13,50,2,2.834927e+06
13,50,3,9.466967e+05
13,50,5,3.281875e+04
13,50,10,1.879930e+04
13,50,20,1.582566e+04
13,50,30,1.266092e+04
13,50,40,1.258741e+04
13,50,50,1.253981e+04
13,50,60,1.252096e+04
13,50,70,1.249415e+04
13,50,80,1.249415e+04
13,50,90,1.248444e+04
13,50,100,1.248444e+04
13,50,1,1.031645e+06
13,50,2,1.031645e+06
13,50,3,8.511398e+05
13,50,5,8.264108e+04
13,50,10,2.548575e+04
13,50,20,1.071157e+04
13,50,30,9.399704e+03
13,50,40,9.306808e+03
13,50,50,9.284114e+03
13,50,60,9.284114e+03
13,50,70,9.284114e+03
13,50,80,9.284114e+03
13,50,90,9.284114e+03
13,50,100,9.284114e+03
