funcid,dim,milestone,error
24,50,1,1.341270e+03
24,50,2,1.334630e+03
24,50,3,1.329186e+03
24,50,5,1.324298e+03
24,50,10,1.322796e+03
24,50,20,1.322681e+03
24,50,30,1.322676e+03
24,50,40,1.322676e+03
24,50,50,1.322676e+03
24,50,60,1.322676e+03
24,50,70,1.322676e+03
24,50,80,1.322676e+03
24,50,90,1.322676e+03
24,50,100,1.322676e+03
24,50,1,1.240536e+03
24,50,2,1.235981e+03
24,50,3,1.231247e+03
24,50,5,1.228329e+03
24,50,10,1.225717e+03
24,50,20,1.225265e+03
24,50,30,1.225214e+03
24,50,40,1.225214e+03
24,50,50,1.225214e+03
24,50,60,1.225214e+03
24,50,70,1.225214e+03
24,50,80,1.225214e+03
24,50,90,1.225214e+03
24,50,100,1.225214e+03
