funcid,dim,milestone,error
20,50,1,9.774822e+02
20,50,2,9.600805e+02
20,50,3,9.359345e+02
20,50,5,8.395293e+02
20,50,10,8.215897e+02
20,50,20,8.202441e+02
20,50,30,8.199758e+02
20,50,40,8.197120e+02
20,50,50,8.195744e+02
20,50,60,8.194834e+02
20,50,70,8.194834e+02
20,50,80,8.194834e+02
20,50,90,8.194834e+02
20,50,100,8.194834e+02
20,50,1,1.163194e+03
20,50,2,1.073115e+03
20,50,3,1.009201e+03
20,50,5,8.323203e+02
20,50,10,8.079709e+02
20,50,20,8.069956e+02
20,50,30,8.058737e+02
20,50,40,8.056829e+02
20,50,50,8.056776e+02
20,50,60,8.056776e+02
20,50,70,8.056776e+02
20,50,80,8.056776e+02
20,50,90,8.056776e+02
20,50,100,8.056776e+02
