funcid,dim,milestone,error
5,50,1,4.290852e+02
5,50,2,4.027382e+02
5,50,3,3.945731e+02
5,50,5,3.878139e+02
5,50,10,3.852516e+02
5,50,20,3.850603e+02
5,50,30,3.850466e+02
5,50,40,3.850453e+02
5,50,50,3.850453e+02
5,50,60,3.850453e+02
5,50,70,3.850453e+02
5,50,80,3.850453e+02
5,50,90,3.850453e+02
5,50,100,3.850453e+02
5,50,1,2.940814e+02
5,50,2,2.572416e+02
5,50,3,2.568652e+02
5,50,5,2.365546e+02
5,50,10,2.349661e+02
5,50,20,2.348189e+02
5,50,30,2.348095e+02
5,50,40,2.348092e+02
5,50,50,2.348092e+02
5,50,60,2.348092e+02
5,50,70,2.348092e+02
5,50,80,2.348092e+02
5,50,90,2.348092e+02
5,50,100,2.348092e+02
