funcid,dim,milestone,error
29,50,1,2.427213e+03
29,50,2,2.361866e+03
29,50,3,2.233516e+03
29,50,5,2.124963e+03
29,50,10,1.785498e+03
29,50,20,1.694133e+03
29,50,30,1.669461e+03
29,50,40,1.660553e+03
29,50,50,1.656799e+03
29,50,60,1.655798e+03
29,50,70,1.614134e+03
29,50,80,1.613448e+03
29,50,90,1.609516e+03
29,50,100,1.608897e+03
29,50,1,3.418298e+03
29,50,2,3.284394e+03
29,50,3,3.071326e+03
29,50,5,2.935505e+03
29,50,10,2.567378e+03
29,50,20,2.503902e+03
29,50,30,2.432415e+03
29,50,40,2.428290e+03
29,50,50,2.423484e+03
29,50,60,2.421961e+03
29,50,70,2.421961e+03
29,50,80,2.421961e+03
29,50,90,2.421961e+03
29,50,100,2.421961e+03
