funcid,dim,milestone,error
4,10,1,8.302816e+01
4,10,2,4.358290e+01
4,10,3,2.582685e+01
4,10,5,8.227216e+00
4,10,10,6.873263e+00
4,10,20,6.603506e+00
4,10,30,5.518293e+00
4,10,40,4.773002e+00
4,10,50,4.543948e+00
4,10,60,4.153836e+00
4,10,70,3.836999e+00
4,10,80,3.327068e+00
4,10,90,2.414839e+00
4,10,100,2.414839e+00
4,10,1,6.292861e+01
4,10,2,1.150827e+01
4,10,3,6.865378e+00
4,10,5,5.973445e+00
4,10,10,5.224206e+00
4,10,20,5.117767e+00
4,10,30,4.806473e+00
4,10,40,4.441401e+00
4,10,50,3.805847e+00
4,10,60,3.703826e+00
4,10,70,3.450848e+00
4,10,80,3.346668e+00
4,10,90,3.316743e+00
4,10,100,2.394549e+00
4,10,1,1.918297e+01
4,10,2,4.193591e+00
4,10,3,3.644248e+00
4,10,5,3.538427e+00
4,10,10,2.947811e+00
4,10,20,2.433544e+00
4,10,30,2.338695e+00
4,10,40,2.044862e+00
4,10,50,1.858102e+00
4,10,60,1.363387e+00
4,10,70,1.300768e+00
4,10,80,1.199192e+00
4,10,90,1.172253e+00
4,10,100,1.077086e+00
4,10,1,1.052576e+02
4,10,2,7.627010e+01
4,10,3,6.940235e+01
4,10,5,8.046903e+00
4,10,10,6.046211e+00
4,10,20,5.817243e+00
4,10,30,5.058118e+00
4,10,40,4.632442e+00
4,10,50,4.498049e+00
4,10,60,4.047074e+00
4,10,70,3.337378e+00
4,10,80,3.094881e+00
4,10,90,2.053835e+00
4,10,100,1.788368e+00
4,10,1,1.055961e+02
4,10,2,7.493019e+01
4,10,3,6.627402e+01
4,10,5,8.061369e-01
4,10,10,6.727710e-01
4,10,20,4.096091e-01
4,10,30,4.083947e-01
4,10,40,4.039868e-01
4,10,50,4.022896e-01
4,10,60,4.022327e-01
4,10,70,3.997584e-01
4,10,80,3.985950e-01
4,10,90,3.984130e-01
4,10,100,3.959379e-01
