funcid,dim,milestone,error
29,10,1,3.855639e+02
29,10,2,3.510315e+02
29,10,3,3.348875e+02
29,10,5,3.195049e+02
29,10,10,3.154166e+02
29,10,20,3.096299e+02
29,10,30,3.096299e+02
29,10,40,3.094862e+02
29,10,50,3.089856e+02
29,10,60,3.089729e+02
29,10,70,3.089289e+02
29,10,80,3.087774e+02
29,10,90,3.087774e+02
29,10,100,3.087774e+02
29,10,1,3.565337e+02
29,10,2,3.381733e+02
29,10,3,3.330453e+02
29,10,5,3.284429e+02
29,10,10,3.100512e+02
29,10,20,2.996105e+02
29,10,30,2.950658e+02
29,10,40,2.920196e+02
29,10,50,2.919472e+02
29,10,60,2.911616e+02
29,10,70,2.911616e+02
29,10,80,2.911616e+02
29,10,90,2.911616e+02
29,10,100,2.911616e+02
29,10,1,5.479480e+02
29,10,2,4.038944e+02
29,10,3,3.905541e+02
29,10,5,3.875249e+02
29,10,10,3.843675e+02
29,10,20,3.769449e+02
29,10,30,3.769299e+02
29,10,40,3.765479e+02
29,10,50,3.764537e+02
29,10,60,3.764489e+02
29,10,70,3.763735e+02
29,10,80,3.763694e+02
29,10,90,3.763580e+02
29,10,100,3.762950e+02
29,10,1,5.282906e+02
29,10,2,3.881000e+02
29,10,3,3.123916e+02
29,10,5,2.856875e+02
29,10,10,2.829051e+02
29,10,20,2.800049e+02
29,10,30,2.798949e+02
29,10,40,2.797943e+02
29,10,50,2.797916e+02
29,10,60,2.797916e+02
29,10,70,2.797788e+02
29,10,80,2.797783e+02
29,10,90,2.797698e+02
29,10,100,2.797698e+02
29,10,1,4.725061e+02
29,10,2,4.265202e+02
29,10,3,4.210783e+02
29,10,5,4.112408e+02
29,10,10,4.063153e+02
29,10,20,4.032080e+02
29,10,30,4.031997e+02
29,10,40,4.029016e+02
29,10,50,4.028758e+02
29,10,60,4.028758e+02
29,10,70,4.028414e+02
29,10,80,4.026123e+02
29,10,90,4.026123e+02
29,10,100,4.026123e+02
