funcid,dim,milestone,error
11,10,1,1.366228e+02
11,10,2,3.104097e+01
11,10,3,2.185755e+01
11,10,5,2.066761e+01
11,10,10,2.066761e+01
11,10,20,2.004548e+01
11,10,30,2.002500e+01
11,10,40,1.984803e+01
11,10,50,1.967700e+01
11,10,60,1.966997e+01
11,10,70,1.951464e+01
11,10,80,1.938893e+01
11,10,90,1.934386e+01
11,10,100,1.912496e+01
11,10,1,7.654225e+01
11,10,2,4.351233e+01
11,10,3,3.273130e+01
11,10,5,2.749932e+01
11,10,10,2.724192e+01
11,10,20,2.659415e+01
11,10,30,2.655869e+01
11,10,40,2.653414e+01
11,10,50,2.647951e+01
11,10,60,2.646047e+01
11,10,70,2.641502e+01
11,10,80,2.637391e+01
11,10,90,2.636222e+01
11,10,100,2.632730e+01
11,10,1,1.460240e+02
11,10,2,3.618972e+01
11,10,3,1.498268e+01
11,10,5,1.376627e+01
11,10,10,1.356203e+01
11,10,20,1.308102e+01
11,10,30,1.308102e+01
11,10,40,1.307731e+01
11,10,50,1.307396e+01
11,10,60,1.307331e+01
11,10,70,1.306763e+01
11,10,80,1.306762e+01
11,10,90,1.306118e+01
11,10,100,1.305663e+01
11,10,1,4.916361e+02
11,10,2,8.725049e+01
11,10,3,5.630276e+01
11,10,5,2.871112e+01
11,10,10,2.871112e+01
11,10,20,2.831688e+01
11,10,30,2.818845e+01
11,10,40,2.803848e+01
11,10,50,2.781882e+01
11,10,60,2.778655e+01
11,10,70,2.772075e+01
11,10,80,2.757912e+01
11,10,90,2.756683e+01
11,10,100,2.745574e+01
11,10,1,7.760933e+01
11,10,2,1.331564e+01
11,10,3,7.777556e+00
11,10,5,6.932397e+00
11,10,10,6.932397e+00
11,10,20,6.481647e+00
11,10,30,6.479332e+00
11,10,40,6.432523e+00
11,10,50,6.393406e+00
11,10,60,6.385034e+00
11,10,70,6.364636e+00
11,10,80,6.346644e+00
11,10,90,6.329522e+00
11,10,100,6.305544e+00
