funcid,dim,milestone,error
9,10,1,2.823859e+01
9,10,2,6.570375e+00
9,10,3,4.597193e+00
9,10,5,4.482960e+00
9,10,10,4.482960e+00
9,10,20,3.728163e+00
9,10,30,3.675561e+00
9,10,40,3.274137e+00
9,10,50,3.274137e+00
9,10,60,3.274137e+00
9,10,70,2.610676e+00
9,10,80,2.610676e+00
9,10,90,2.610676e+00
9,10,100,8.612561e-01
9,10,1,3.378821e+02
9,10,2,2.280508e+01
9,10,3,8.393316e+00
9,10,5,2.947426e+00
9,10,10,2.082535e+00
9,10,20,4.005869e-03
9,10,30,3.416383e-03
9,10,40,3.410750e-04
9,10,50,3.251406e-04
9,10,60,3.251406e-04
9,10,70,1.695794e-04
9,10,80,4.776741e-05
9,10,90,4.619275e-05
9,10,100,4.619275e-05
9,10,1,2.005661e+02
9,10,2,6.899707e+00
9,10,3,2.739801e+00
9,10,5,1.930095e+00
9,10,10,1.468450e+00
9,10,20,9.024806e-02
9,10,30,9.006300e-02
9,10,40,8.968664e-02
9,10,50,8.963806e-02
9,10,60,8.963806e-02
9,10,70,8.959916e-02
9,10,80,5.158401e-02
9,10,90,5.063040e-02
9,10,100,5.063040e-02
9,10,1,9.291745e+01
9,10,2,2.311083e+01
9,10,3,1.785966e+01
9,10,5,1.655259e+01
9,10,10,1.655259e+01
9,10,20,1.444163e+01
9,10,30,1.443564e+01
9,10,40,4.581683e-02
9,10,50,6.091539e-04
9,10,60,4.405182e-04
9,10,70,2.072267e-04
9,10,80,1.266259e-04
9,10,90,1.132927e-04
9,10,100,4.628508e-05
9,10,1,1.601521e+02
9,10,2,6.020604e+01
9,10,3,1.334888e+01
9,10,5,8.625439e+00
9,10,10,6.449709e+00
9,10,20,2.477983e-01
9,10,30,1.995000e-02
9,10,40,3.295489e-03
9,10,50,7.800205e-04
9,10,60,2.270237e-04
9,10,70,1.600670e-04
9,10,80,6.067925e-05
9,10,90,5.502840e-05
9,10,100,4.470924e-05
