funcid,dim,milestone,error
2,10,1,8.412350e+05
2,10,2,1.571900e+04
2,10,3,1.313300e+04
2,10,5,4.420000e+02
2,10,10,0.000000e+00
2,10,20,0.000000e+00
2,10,30,0.000000e+00
2,10,40,0.000000e+00
2,10,50,0.000000e+00
2,10,60,0.000000e+00
2,10,70,0.000000e+00
2,10,80,0.000000e+00
2,10,90,0.000000e+00
2,10,100,0.000000e+00
2,10,1,5.309230e+07
2,10,2,2.014291e+07
2,10,3,7.800154e+06
2,10,5,7.400000e+01
2,10,10,5.500000e+01
2,10,20,5.000000e+00
2,10,30,0.000000e+00
2,10,40,0.000000e+00
2,10,50,0.000000e+00
2,10,60,0.000000e+00
2,10,70,0.000000e+00
2,10,80,0.000000e+00
2,10,90,0.000000e+00
2,10,100,0.000000e+00
2,10,1,2.869626e+07
2,10,2,4.436519e+06
2,10,3,2.704780e+05
2,10,5,3.000000e+00
2,10,10,0.000000e+00
2,10,20,0.000000e+00
2,10,30,0.000000e+00
2,10,40,0.000000e+00
2,10,50,0.000000e+00
2,10,60,0.000000e+00
2,10,70,0.000000e+00
2,10,80,0.000000e+00
2,10,90,0.000000e+00
2,10,100,0.000000e+00
2,10,1,1.706782e+07
2,10,2,5.213050e+05
2,10,3,4.438400e+04
2,10,5,4.849000e+03
2,10,10,3.600000e+01
2,10,20,1.400000e+01
2,10,30,0.000000e+00
2,10,40,0.000000e+00
2,10,50,0.000000e+00
2,10,60,0.000000e+00
2,10,70,0.000000e+00
2,10,80,0.000000e+00
2,10,90,0.000000e+00
2,10,100,0.000000e+00
2,10,1,3.680273e+08
2,10,2,7.079291e+07
2,10,3,1.044533e+07
2,10,5,6.071100e+04
2,10,10,3.300000e+01
2,10,20,2.500000e+01
2,10,30,1.800000e+01
2,10,40,0.000000e+00
2,10,50,0.000000e+00
2,10,60,0.000000e+00
2,10,70,0.000000e+00
2,10,80,0.000000e+00
2,10,90,0.000000e+00
2,10,100,0.000000e+00
