funcid,dim,milestone,error
16,10,1,2.749255e+02
16,10,2,2.749255e+02
16,10,3,6.938671e+01
16,10,5,2.394948e+01
16,10,10,2.241542e+01
16,10,20,4.278348e+00
16,10,30,4.232394e+00
16,10,40,3.579399e+00
16,10,50,2.460861e+00
16,10,60,2.409475e+00
16,10,70,1.700469e+00
16,10,80,1.679051e+00
16,10,90,1.356877e+00
16,10,100,1.302008e+00
16,10,1,1.038333e+02
16,10,2,3.287627e+01
16,10,3,1.945538e+01
16,10,5,1.671363e+01
16,10,10,1.665768e+01
16,10,20,1.629438e+01
16,10,30,1.629438e+01
16,10,40,1.626804e+01
16,10,50,1.625353e+01
16,10,60,1.608119e+01
16,10,70,1.597123e+01
16,10,80,1.592143e+01
16,10,90,1.515752e+01
16,10,100,1.500122e+01
16,10,1,4.638895e+02
16,10,2,2.097702e+02
16,10,3,1.594978e+02
16,10,5,1.533349e+02
16,10,10,1.502053e+02
16,10,20,1.402114e+02
16,10,30,1.401994e+02
16,10,40,1.401761e+02
16,10,50,1.401231e+02
16,10,60,1.400798e+02
16,10,70,1.395795e+02
16,10,80,1.394668e+02
16,10,90,1.392754e+02
16,10,100,1.392754e+02
16,10,1,1.714385e+02
16,10,2,1.497580e+02
16,10,3,1.351542e+02
16,10,5,1.254876e+02
16,10,10,1.254876e+02
16,10,20,1.249943e+02
16,10,30,1.249624e+02
16,10,40,1.239649e+02
16,10,50,1.233415e+02
16,10,60,1.233281e+02
16,10,70,1.231410e+02
16,10,80,1.229486e+02
16,10,90,1.229486e+02
16,10,100,1.229486e+02
16,10,1,2.618234e+02
16,10,2,1.640048e+02
16,10,3,1.486243e+02
16,10,5,1.346118e+02
16,10,10,1.346118e+02
16,10,20,1.336795e+02
16,10,30,1.336795e+02
16,10,40,1.327623e+02
16,10,50,1.325401e+02
16,10,60,1.317657e+02
16,10,70,1.317226e+02
16,10,80,1.317226e+02
16,10,90,1.317136e+02
16,10,100,1.317124e+02
