funcid,dim,milestone,error
22,10,1,1.734320e+02
22,10,2,1.135289e+02
22,10,3,1.102055e+02
22,10,5,1.102055e+02
22,10,10,1.102055e+02
22,10,20,1.044526e+02
22,10,30,1.041860e+02
22,10,40,1.041853e+02
22,10,50,1.041705e+02
22,10,60,1.041693e+02
22,10,70,1.041693e+02
22,10,80,1.041693e+02
22,10,90,1.041690e+02
22,10,100,1.041690e+02
22,10,1,1.463276e+02
22,10,2,1.204134e+02
22,10,3,1.102708e+02
22,10,5,1.076855e+02
22,10,10,1.076855e+02
22,10,20,1.022187e+02
22,10,30,1.021732e+02
22,10,40,1.020919e+02
22,10,50,1.020791e+02
22,10,60,1.020791e+02
22,10,70,1.020755e+02
22,10,80,1.020703e+02
22,10,90,1.020703e+02
22,10,100,1.020688e+02
22,10,1,1.739036e+02
22,10,2,1.242285e+02
22,10,3,1.183072e+02
22,10,5,1.152096e+02
22,10,10,1.152096e+02
22,10,20,1.108450e+02
22,10,30,1.107105e+02
22,10,40,1.105965e+02
22,10,50,1.105252e+02
22,10,60,1.105249e+02
22,10,70,1.105191e+02
22,10,80,1.105082e+02
22,10,90,1.105082e+02
22,10,100,1.105036e+02
22,10,1,1.318811e+02
22,10,2,1.135869e+02
22,10,3,1.097163e+02
22,10,5,1.044266e+02
22,10,10,1.044266e+02
22,10,20,1.040015e+02
22,10,30,1.040015e+02
22,10,40,1.038882e+02
22,10,50,1.038464e+02
22,10,60,1.038464e+02
22,10,70,1.038464e+02
22,10,80,1.038464e+02
22,10,90,1.038441e+02
22,10,100,1.038437e+02
22,10,1,2.309165e+02
22,10,2,1.312604e+02
22,10,3,1.106580e+02
22,10,5,1.083232e+02
22,10,10,1.082718e+02
22,10,20,1.029612e+02
22,10,30,1.028171e+02
22,10,40,1.025836e+02
22,10,50,1.025542e+02
22,10,60,1.025462e+02
22,10,70,1.025210e+02
22,10,80,1.025106e+02
22,10,90,1.025101e+02
22,10,100,1.025060e+02
