funcid,dim,milestone,error
6,10,1,2.096578e+01
6,10,2,1.638545e+01
6,10,3,1.183004e+01
6,10,5,8.727739e+00
6,10,10,8.727739e+00
6,10,20,7.256105e+00
6,10,30,7.087440e+00
6,10,40,6.849664e+00
6,10,50,6.803785e+00
6,10,60,6.284655e+00
6,10,70,6.202717e+00
6,10,80,5.922785e+00
6,10,90,5.303389e+00
6,10,100,5.250420e+00
6,10,1,8.007689e+00
6,10,2,4.875376e+00
6,10,3,3.746696e+00
6,10,5,3.167057e+00
6,10,10,3.167057e+00
6,10,20,1.485049e+00
6,10,30,1.034826e+00
6,10,40,5.059183e-01
6,10,50,7.591697e-02
6,10,60,1.712385e-02
6,10,70,1.556930e-02
6,10,80,9.229413e-03
6,10,90,9.229413e-03
6,10,100,9.229413e-03
6,10,1,1.294406e+01
6,10,2,8.820894e+00
6,10,3,6.466556e+00
6,10,5,3.968596e+00
6,10,10,3.968596e+00
6,10,20,1.538074e+00
6,10,30,1.521491e+00
6,10,40,9.489679e-01
6,10,50,9.199327e-01
6,10,60,9.199327e-01
6,10,70,9.199327e-01
6,10,80,9.199327e-01
6,10,90,9.199327e-01
6,10,100,7.167889e-02
6,10,1,1.213155e+01
6,10,2,4.608318e+00
6,10,3,4.234634e+00
6,10,5,1.249473e+00
6,10,10,7.201619e-01
6,10,20,3.107226e-02
6,10,30,3.107226e-02
6,10,40,1.950124e-02
6,10,50,7.949903e-03
6,10,60,7.275484e-03
6,10,70,5.541653e-03
6,10,80,2.663250e-03
6,10,90,2.663250e-03
6,10,100,2.663250e-03
6,10,1,1.916816e+01
6,10,2,8.039841e+00
6,10,3,7.434438e+00
6,10,5,7.119302e+00
6,10,10,7.119302e+00
6,10,20,5.983489e+00
6,10,30,5.673365e+00
6,10,40,5.356701e+00
6,10,50,4.735481e+00
6,10,60,3.456227e+00
6,10,70,3.338738e+00
6,10,80,7.209240e-01
6,10,90,6.073886e-01
6,10,100,6.036097e-01
