funcid,dim,milestone,error
1,10,1,2.501296e+08
1,10,2,2.773134e+07
1,10,3,4.654752e+06
1,10,5,1.371130e+04
1,10,10,1.371130e+04
1,10,20,1.893148e+03
1,10,30,1.893148e+03
1,10,40,1.881894e+03
1,10,50,1.881491e+03
1,10,60,1.881355e+03
1,10,70,1.881258e+03
1,10,80,1.881187e+03
1,10,90,1.881152e+03
1,10,100,1.881142e+03
1,10,1,7.089523e+07
1,10,2,3.995666e+06
1,10,3,1.425445e+05
1,10,5,3.311770e+03
1,10,10,3.311770e+03
1,10,20,4.162800e+02
1,10,30,3.903829e+02
1,10,40,3.606918e+02
1,10,50,3.562439e+02
1,10,60,3.562439e+02
1,10,70,3.559383e+02
1,10,80,3.559221e+02
1,10,90,3.558848e+02
1,10,100,3.558692e+02
1,10,1,1.102703e+08
1,10,2,1.470325e+06
1,10,3,1.600074e+04
1,10,5,8.656645e+03
1,10,10,8.656645e+03
1,10,20,1.895944e+03
1,10,30,1.879252e+03
1,10,40,1.854897e+03
1,10,50,1.854789e+03
1,10,60,1.854784e+03
1,10,70,1.854695e+03
1,10,80,1.854695e+03
1,10,90,1.854695e+03
1,10,100,1.854695e+03
1,10,1,7.587012e+08
1,10,2,5.415190e+07
1,10,3,2.939955e+06
1,10,5,1.289443e+05
1,10,10,1.289443e+05
1,10,20,1.330240e+03
1,10,30,1.258931e+03
1,10,40,1.191868e+03
1,10,50,1.184361e+03
1,10,60,1.182571e+03
1,10,70,1.181862e+03
1,10,80,1.181668e+03
1,10,90,1.181668e+03
1,10,100,1.181640e+03
1,10,1,2.053414e+08
1,10,2,6.235847e+06
1,10,3,2.305119e+05
1,10,5,4.462554e+03
1,10,10,4.462554e+03
1,10,20,1.683107e+02
1,10,30,1.683107e+02
1,10,40,1.563993e+02
1,10,50,1.562078e+02
1,10,60,1.561609e+02
1,10,70,1.561539e+02
1,10,80,1.561503e+02
1,10,90,1.561495e+02
1,10,100,1.561481e+02
