funcid,dim,milestone,error
26,10,1,1.724963e+03
26,10,2,1.476831e+03
26,10,3,1.455559e+03
26,10,5,1.440399e+03
26,10,10,1.437177e+03
26,10,20,1.408371e+03
26,10,30,1.406447e+03
26,10,40,1.400586e+03
26,10,50,1.395747e+03
26,10,60,1.392887e+03
26,10,70,1.387228e+03
26,10,80,1.380634e+03
26,10,90,1.379790e+03
26,10,100,1.378541e+03
26,10,1,5.540852e+02
26,10,2,5.068973e+02
26,10,3,4.668841e+02
26,10,5,3.022733e+02
26,10,10,3.019638e+02
26,10,20,3.001246e+02
26,10,30,3.000596e+02
26,10,40,3.000352e+02
26,10,50,3.000213e+02
26,10,60,3.000186e+02
26,10,70,3.000100e+02
26,10,80,3.000065e+02
26,10,90,3.000065e+02
26,10,100,3.000050e+02
26,10,1,1.069179e+03
26,10,2,7.041767e+02
26,10,3,6.671943e+02
26,10,5,6.646251e+02
26,10,10,6.646251e+02
26,10,20,6.638778e+02
26,10,30,6.638738e+02
26,10,40,6.638715e+02
26,10,50,6.638703e+02
26,10,60,6.638699e+02
26,10,70,6.638698e+02
26,10,80,6.638698e+02
26,10,90,6.638698e+02
26,10,100,6.638698e+02
26,10,1,9.767062e+02
26,10,2,4.732730e+02
26,10,3,2.699039e+02
26,10,5,2.270510e+02
26,10,10,2.217428e+02
26,10,20,2.004695e+02
26,10,30,2.002448e+02
26,10,40,2.000701e+02
26,10,50,2.000228e+02
26,10,60,2.000228e+02
26,10,70,2.000228e+02
26,10,80,2.000228e+02
26,10,90,2.000228e+02
26,10,100,2.000194e+02
26,10,1,5.828064e+02
26,10,2,4.822033e+02
26,10,3,4.626013e+02
26,10,5,4.587712e+02
26,10,10,4.587712e+02
26,10,20,4.587712e+02
26,10,30,4.587712e+02
26,10,40,4.587712e+02
26,10,50,4.587712e+02
26,10,60,4.587712e+02
26,10,70,4.587712e+02
26,10,80,4.587712e+02
26,10,90,4.587712e+02
26,10,100,4.587712e+02
